menu_item_id,item_name,category,price,is_standard
71135ccd-cf9c-4fc4-adb5-02bc8601,Pepper Soup,Side Dish,3792.61,Yes
644b8205-a92d-487d-8c54-baec342a,Akara,Soup,4528.28,Yes
7683cda9-8a3d-499c-9bac-2981a411,Pounded Yam,Side Dish,3914.84,Yes
27bb4488-7db8-476b-969d-6adc712e,Amala,Soup,1980.26,No
25711162-b0b5-4441-8bdd-c8ceb360,Eba,Appetizer,4167.26,Yes
817d12cf-5bce-4d73-be83-d62dfb57,Ewedu Soup,Main Course,1638.0,Yes
39b7daf7-6cf1-4da2-9bd1-83248b0e,Eba,Appetizer,740.83,No
748a5b03-415d-47f7-9a6a-3802fc10,Pepper Soup,Main Course,2039.79,Yes
4dee756e-d270-453f-9ae1-7b61a3d0,Jollof Rice,Appetizer,2186.76,No
c6c2be13-4f96-4c41-a869-d17d1283,Jollof Rice,Snack,1448.6,Yes
122d5266-0396-46e9-927e-6abbc5c3,Kilishi,Main Course,4255.32,Yes
16df341a-1aa2-442d-9435-11140100,Efo Riro,Side Dish,4467.17,No
d479480c-3729-44ef-bbb2-f0245904,Fried Rice,Soup,2086.72,Yes
d4e749ee-a7a8-4d03-8157-3300ffeb,Dodo,Side Dish,553.54,Yes
d46c0c5a-aa08-4258-aeb4-59f0c496,Egusi Soup,Snack,1659.17,No
33e8378c-f788-4468-9058-07d9dfcb,Banga Soup,Appetizer,2444.38,No
d72cdab1-1941-4cbd-8e07-5f1a0105,Ofada Rice,Dessert,852.06,Yes
53fd3618-16df-489c-a7e7-b3df77e5,Dodo,Soup,3638.51,No
16511002-d6cd-4e5b-90f9-ebbce329,Ogbono Soup,Soup,1522.57,Yes
4025fce0-2ba2-41f5-95e2-43ee9ce1,Pounded Yam,Soup,1953.74,No
97c97a98-e9e5-4358-a00d-38829ad4,Ewedu Soup,Snack,4844.82,Yes
6478e25f-6777-4658-b4be-66664282,Moin Moin,Appetizer,608.54,No
66c11778-dacf-4583-86f3-7dc2f871,Asun,Soup,3348.0,No
e51759ec-ad67-426a-a34f-5eba0ed7,Pounded Yam,Appetizer,2002.68,Yes
63aa9f7f-03a2-4ced-bb5a-a2d03673,Ewedu Soup,Main Course,4208.7,No
aba8924d-2f3f-4f66-8569-6cf35a2f,Suya,Snack,4928.95,Yes
a5016f9e-ff0a-45aa-882a-72fd9029,Pepper Soup,Side Dish,4987.98,No
ac946cfc-9817-44f8-a8b0-27123b18,Fried Rice,Soup,1681.48,No
94aaadbe-5709-4d0d-b011-8d48e408,Asun,Appetizer,2471.22,Yes
7bebb563-11f8-4e5b-acf9-40ace82e,Banga Soup,Soup,3024.21,No
9d05c65b-ce18-4d00-ade2-82db8577,Ogbono Soup,Main Course,1560.71,No
a33fb4b0-2155-493a-956d-89cd41f9,Pounded Yam,Dessert,2513.25,Yes
ed770a14-a52e-45d1-9398-3bcb3ff2,Asun,Side Dish,2704.94,No
882380b4-5554-4211-b080-9d85b9cb,Akara,Dessert,2561.15,Yes
c21324d4-c2f2-4511-b938-e477dfec,Fried Rice,Appetizer,915.96,Yes
d2ccee85-a053-48d2-926b-083ae579,Puff Puff,Appetizer,909.24,No
0e9df6e0-6282-40be-bae0-7fcfd98e,Chin Chin,Dessert,2204.61,No
1264af11-2285-466c-9832-8d8c365b,Banga Soup,Snack,901.15,Yes
ef9ce9ad-2972-4b61-b1c6-105bde29,Pounded Yam,Dessert,3350.81,No
c5591536-c73d-40c6-9728-60acaaee,Egusi Soup,Dessert,2267.85,No
05b12904-54a9-496f-8c06-990fa30f,Pepper Soup,Side Dish,2731.68,Yes
aa1a8024-0f46-47ce-99c5-43e11b26,Efo Riro,Snack,3145.5,No
faf0364b-81f1-4dd9-a519-4d82c94f,Suya,Soup,1736.17,Yes
5618368d-a151-49ef-bdc8-eada2a83,Jollof Rice,Appetizer,1701.92,Yes
aba685e8-e949-4cbe-9083-5be2e51a,Suya,Soup,4503.3,Yes
b87ed8bd-291f-4909-a635-0473bd69,Pounded Yam,Appetizer,1274.23,Yes
38b9c872-3c96-42c4-90d0-e02ea1c6,Chin Chin,Main Course,2287.92,Yes
55040877-9c9a-4ffe-ae6b-8a773672,Amala,Snack,1647.44,No
f0eebb5f-83c7-4c30-9d82-dd4c87a7,Kilishi,Main Course,2531.68,Yes
a6596811-a2c7-4b24-8e98-b6090f8f,Suya,Main Course,3981.0,Yes
1c736959-88b0-4173-a5f3-99707405,Ofada Rice,Side Dish,1903.13,Yes
74eb69c7-9e9c-46a7-940a-8e1bd1f1,Eba,Appetizer,2020.38,No
71c276ab-d5bf-4ae6-90b5-e0f75797,Pepper Soup,Soup,2109.31,No
385f3c08-1f26-438e-960d-82faa8ae,Amala,Dessert,1382.92,Yes
d587f4e8-b9e4-4cb5-a85a-8340a779,Chin Chin,Soup,1367.01,Yes
1ee073d2-277e-4671-b11e-1ebf4819,Jollof Rice,Main Course,628.52,Yes
0ce6d7aa-9579-4921-a7f7-5b5fa8c1,Eba,Dessert,1880.77,Yes
31a894ad-843e-4b57-b16f-6941e12c,Moin Moin,Main Course,3382.05,No
1de0bab1-9479-4e19-a2eb-6100f6d9,Efo Riro,Main Course,2715.49,Yes
a98c35a0-2612-4004-a0cb-2b0fb5a3,Dodo,Snack,1623.94,No
fcace1c1-336b-4ff4-b6f4-e18e1b20,Ogbono Soup,Appetizer,1384.97,Yes
5f754bd5-4747-4a90-acff-32e2a6ee,Ewedu Soup,Dessert,2805.58,No
d5590cbd-867b-45f3-a1b6-84a87ace,Egusi Soup,Main Course,1556.68,Yes
45c201a4-2acf-4616-869d-ea1447a2,Eba,Soup,1982.01,No
d549b63c-32ca-4456-a94c-0dd321dd,Ewedu Soup,Dessert,3129.13,No
b9c2c79d-c24a-43bc-bb9e-562522de,Pounded Yam,Snack,3530.32,No
2c527975-f239-43cc-b154-1aa7a11b,Jollof Rice,Snack,1515.25,Yes
43a79476-3a92-4bde-90e2-ff976a6b,Chin Chin,Side Dish,626.18,Yes
bd645c75-9652-40a2-873f-a67185fc,Fried Rice,Side Dish,3558.45,No
3abe9a1c-4080-498e-a670-5c18fbeb,Ogbono Soup,Main Course,631.73,Yes
c5892ea2-c1a3-400f-932c-c9ac5cab,Kilishi,Dessert,4101.35,No
cae7ca72-6ac8-4173-a60a-aba20453,Efo Riro,Snack,1464.93,No
782a72d2-6661-4d5d-b5dd-de416326,Eba,Side Dish,2760.79,Yes
2318e14e-b6fd-44e5-a60b-79c1a859,Pepper Soup,Soup,1162.28,Yes
68a37c29-aafd-40e8-97e7-9f465ec8,Puff Puff,Dessert,3504.78,Yes
030688a5-3fbc-4a31-8c36-46024497,Amala,Main Course,2351.88,Yes
9f019b93-9949-4dfd-9299-41d33ebb,Pepper Soup,Snack,3408.11,No
0702d18f-e88f-4ad2-ba8c-5e0ea575,Puff Puff,Dessert,1430.99,No
d9cd6b8e-c979-4872-ab6f-eae260c5,Asun,Side Dish,1678.08,No
9c9aaa6e-452d-423b-b8cc-c2bd8ae1,Banga Soup,Appetizer,3268.35,No
eec6921b-8715-4bed-9139-c9da1e66,Moin Moin,Main Course,2562.21,No
6879bd74-544d-4ef9-8691-eff66691,Fried Rice,Main Course,1326.45,Yes
be13fc09-2d20-45ea-bf0f-c6b705c7,Fried Rice,Snack,4974.75,Yes
4dbf267e-4127-4d60-82de-00d17e44,Pepper Soup,Soup,3540.21,Yes
fee6ee8a-ab3b-4e16-825e-05f50104,Kilishi,Appetizer,2574.61,Yes
29b3e89a-c337-4c0f-8af2-40252ef4,Eba,Dessert,3453.47,Yes
e5c0ab38-e5fd-47e1-8a30-1e2652bd,Banga Soup,Main Course,1684.98,No
c8a3e156-49b5-4dd5-9b69-be7e0dfb,Moin Moin,Snack,3625.94,No
b6e38258-1c2b-4fa6-9812-f9be1c23,Moin Moin,Side Dish,1014.07,No
9c3df1bb-ee02-4e10-b328-dce89167,Ewedu Soup,Soup,3198.02,No
245d8caa-e1df-429b-94a5-0b656175,Fried Rice,Main Course,2909.63,No
dcf1e6b7-743e-4561-8f88-8eaab02a,Kilishi,Appetizer,2718.35,Yes
fcbccb4d-8ef8-4a21-b629-be553ab5,Eba,Dessert,2464.93,Yes
8a007f86-353f-4089-b5f5-c0671b09,Asun,Appetizer,2629.93,Yes
f3126637-e64b-46ad-b72c-3905cc84,Puff Puff,Snack,2996.54,No
f2d23c4b-ad14-404f-95ea-60d6f946,Banga Soup,Appetizer,2189.43,Yes
000ab783-840c-4578-8386-27f9ab9c,Efo Riro,Snack,2877.71,No
afa6c3cd-2dcd-4174-b732-32e127ae,Efo Riro,Appetizer,1402.49,No
c5a7f704-9dcf-4141-8efa-9b809f67,Suya,Side Dish,4340.19,No
4ca2e8bd-9901-4d96-8346-af8f1897,Akara,Appetizer,617.55,No
a8d2a8a4-eacf-478e-a97c-33729a23,Akara,Soup,599.5,No
14297d29-70a0-43f3-83f0-d3b4ff3a,Asun,Main Course,4352.6,No
50356386-c8ac-413e-966f-e1deb717,Fried Rice,Main Course,4471.3,Yes
450d80b5-6d41-4b85-a16e-ef7f0733,Dodo,Main Course,2363.95,No
9f923b19-49f9-4c60-bda8-8e08c79c,Banga Soup,Main Course,4114.67,Yes
3b51181a-c546-4bcd-a7e2-a33126da,Asun,Appetizer,3663.75,Yes
461499b5-7653-490a-8044-98a468a3,Suya,Appetizer,707.74,Yes
2d3b1734-0ab5-45cb-a77c-bbfb7051,Dodo,Soup,3033.23,Yes
b681f541-821f-44d8-8555-9cd3f7ef,Suya,Side Dish,4358.68,No
53739a8e-2b8a-42a1-8404-dda613be,Chin Chin,Dessert,4534.32,Yes
781a1fc6-f6de-4648-83c7-0dccc857,Akara,Side Dish,3804.11,No
c3e53709-31bc-4389-802b-7fefe610,Kilishi,Snack,990.12,No
95175d8a-8ecb-4c0b-808e-cdc5e403,Ofada Rice,Side Dish,1577.45,No
d30d2fc7-2d14-485b-aa26-e8638eee,Chin Chin,Dessert,3690.93,Yes
5c17cf66-2aa8-4790-9b30-4495867c,Moin Moin,Soup,4528.23,No
55d3d1fb-7c17-45af-a05f-19861aea,Dodo,Soup,3855.73,Yes
04d98f7c-ace7-4490-99c0-db83b7f5,Dodo,Side Dish,1351.27,Yes
df4ad0bc-1532-4f1d-ba44-61284f7f,Banga Soup,Side Dish,861.39,Yes
3d4b9deb-1d89-4f77-884b-913f4056,Efo Riro,Dessert,4832.57,No
8131ac7c-8e82-4d8b-8a39-e129161f,Ewedu Soup,Appetizer,4312.08,Yes
baf3b9cc-fbdd-4b6c-98f2-678b31a1,Amala,Main Course,4931.27,No
3482d22e-d127-45fb-8485-92706ff6,Egusi Soup,Side Dish,1636.01,Yes
fbf8bbc9-041f-47a4-be90-1fce26a5,Ewedu Soup,Snack,981.03,Yes
825191cc-831f-4a49-a8ca-c652622c,Chin Chin,Soup,3559.05,No
3bab247b-8785-4cbb-8046-9b2aebaf,Ewedu Soup,Dessert,4189.97,No
59a72e11-2173-41da-b4ca-10b6ba24,Jollof Rice,Dessert,3484.74,Yes
819d6063-2503-415f-8b34-d352d365,Akara,Soup,3304.96,No
3001f654-173a-49c6-9fdb-4b7f116f,Amala,Appetizer,964.63,Yes
b97adef4-f912-4164-8e69-5a08398f,Ewedu Soup,Snack,977.86,Yes
7e3dde52-3348-46c8-b625-60e58b67,Ewedu Soup,Dessert,1481.55,No
0912e422-ab6f-480f-b99b-12cad981,Asun,Side Dish,768.4,Yes
5aed57b2-c050-4562-99bb-e3791765,Egusi Soup,Dessert,1887.97,Yes
8fcaa3dd-4304-4f89-917f-d97bcecf,Moin Moin,Snack,3252.04,No
5f6754e2-345e-4cb3-8f9f-536ecd7c,Pepper Soup,Dessert,805.06,Yes
3383dd52-fde8-44bc-b2de-21142194,Kilishi,Side Dish,1958.9,Yes
fc772d1b-ca55-4f2f-9497-2d983dea,Amala,Dessert,2773.12,No
12244ef2-2653-43d7-9c58-9d30db4c,Pepper Soup,Main Course,2676.31,No
a79d7226-e61d-40e6-81a5-7ddf58bc,Ofada Rice,Side Dish,3521.13,Yes
0c3c266d-7f00-4624-91c2-1a24ee3b,Eba,Snack,2006.23,No
00495b85-e41e-4b21-8068-4b11f863,Moin Moin,Soup,4234.92,No
152fde78-6a0d-457b-9d9a-700b4e9e,Moin Moin,Soup,4038.76,No
ad75e9ee-e2a4-4e99-a882-7f5b5655,Suya,Appetizer,2912.59,Yes
34af8566-323a-45c2-b6c0-13e08764,Jollof Rice,Side Dish,4270.27,No
43f378f6-802c-4e59-bc26-d4086e12,Fried Rice,Dessert,1044.79,Yes
fae81793-4820-4395-8488-bfc94212,Kilishi,Snack,3225.03,No
24049065-5370-4f61-913f-b01a05ba,Chin Chin,Snack,911.66,No
0d17a71c-fa27-4938-a81c-f5e68370,Kilishi,Side Dish,1783.97,No
005bb96a-6c40-45c7-8368-52e254fc,Egusi Soup,Snack,2038.35,No
f5d18d30-5c6b-4bf5-a6ca-67367299,Eba,Appetizer,1687.85,Yes
a1da3d8a-0c04-48f8-9412-7a47f2fe,Chin Chin,Main Course,4442.71,No
42a5cf35-6d4a-476d-8f77-05031fb7,Ewedu Soup,Soup,2962.45,No
8082ceb0-2e35-42a2-b4bf-f9708543,Dodo,Main Course,4628.62,No
0642d498-1f2d-4a2b-86e7-62923339,Banga Soup,Dessert,827.65,No
11749e93-960d-4196-99ea-00a8537b,Amala,Snack,3494.98,Yes
0d199902-eaa0-414f-b07f-a0c8b8c1,Eba,Side Dish,4345.06,Yes
a52efee4-04c3-4b09-9a2e-a451bbfd,Asun,Side Dish,4539.97,Yes
e5833dcd-b193-47f5-b8bd-e3285525,Eba,Side Dish,669.92,Yes
ae4e53ad-539f-4b75-b314-b5638050,Ogbono Soup,Soup,1195.25,No
0a60c7c8-c657-44bb-85f8-afec9df3,Dodo,Snack,2603.42,No
cc7d1789-c0ac-4dda-b16b-ea0da66f,Ogbono Soup,Appetizer,3426.84,Yes
f3c4a04e-c1f2-4015-9eb7-0707fb39,Amala,Main Course,1314.83,No
279f941b-9018-45b3-b41b-239190ed,Eba,Dessert,2861.99,Yes
a9f3f747-d9d9-4b3c-be6b-2bc9a21e,Ofada Rice,Snack,3274.22,No
9e4a4eef-d24e-42ba-bbc5-01bfd758,Banga Soup,Dessert,2349.19,Yes
c1f1ec52-c649-4ba2-b97a-7c60da32,Banga Soup,Side Dish,1980.69,No
d40acd63-362a-4a7a-9f47-7d5c0095,Kilishi,Side Dish,3036.13,Yes
bffd0ac3-905c-4873-b6f0-37f941a0,Fried Rice,Side Dish,3379.84,No
7c76b5c6-234b-4dcd-bd16-4cb85d56,Ogbono Soup,Main Course,4553.41,No
c7adfd36-468f-4c5a-811b-0a723178,Suya,Dessert,4902.54,No
09299e03-6f9b-4882-803f-d5829fb8,Ofada Rice,Side Dish,915.21,No
42e65043-77b6-4f40-b47e-2eec7de6,Dodo,Soup,3371.29,No
e6ebdbf5-74a4-4571-b32e-05b482e2,Kilishi,Dessert,3702.95,No
ab752064-b3a4-4612-b69c-0b3b5c35,Amala,Snack,3785.07,Yes
b5938134-96d9-4606-b0dd-688252d0,Amala,Appetizer,4174.83,Yes
e9a9dc51-701f-4422-add1-f998bbe5,Suya,Side Dish,1124.21,No
bcd27f27-20dc-41f3-baff-b6645457,Ofada Rice,Soup,2855.9,No
3823fa37-a08f-4326-bef5-780f8b1f,Ogbono Soup,Main Course,3900.81,No
61db06b2-1772-4a05-b4f5-be24b52f,Puff Puff,Soup,2000.24,Yes
f53d2f22-b147-4172-ab43-3bb38123,Efo Riro,Main Course,2101.63,No
6435da0b-07cb-4cd1-86fd-f20ce9bf,Ofada Rice,Main Course,4423.29,Yes
f3c3979f-c709-4610-9b65-db15ea84,Amala,Main Course,4204.04,No
1f198f4b-8fa3-49a3-86ba-1ee054c0,Ofada Rice,Soup,3252.36,Yes
650357af-fadd-4569-bef3-5647d622,Dodo,Appetizer,575.0,Yes
449ae29a-79eb-49d2-bda5-5b4809bc,Suya,Side Dish,4244.29,No
a6dfdcf4-6bc3-41ee-8c72-bffaccf2,Banga Soup,Snack,3616.28,Yes
c9123ba1-a809-4b24-944a-4b2917e4,Chin Chin,Main Course,2973.35,Yes
5828f5bf-4ac3-4760-8517-259ce916,Efo Riro,Side Dish,4784.85,Yes
c84c57c3-157a-40c7-9784-564209e5,Asun,Soup,3152.53,Yes
9492703e-dac6-4f5c-9529-6af1506c,Ewedu Soup,Appetizer,3318.78,Yes
b1c86647-68d1-430c-b600-f523df3e,Banga Soup,Dessert,2309.88,Yes
fcbcc8b5-f6ea-40a9-9001-ab7bc925,Suya,Side Dish,2514.3,Yes
2931eebf-1a9a-478f-bb00-ece58cce,Kilishi,Main Course,4421.8,Yes
2b9e3123-f4c7-411d-834c-a9af89a2,Jollof Rice,Snack,2329.92,No
2c3df7d9-0c9b-49d0-8eb5-f28147db,Jollof Rice,Snack,4946.75,No
78261c58-4823-406c-9d29-8bf5a68c,Ofada Rice,Main Course,4786.58,No
b0eb501d-440f-4b18-8431-8d650807,Eba,Appetizer,1054.76,No
f88d90ef-ba0c-4c69-8d71-9618b71f,Efo Riro,Dessert,501.68,Yes
9be0c56e-5df8-419c-a563-796f4c5c,Ofada Rice,Dessert,3688.69,No
134a453e-9d6a-4c52-974f-747164b0,Ofada Rice,Appetizer,4528.62,No
d8b1a6aa-0a6c-4eda-b541-4d489d24,Ogbono Soup,Soup,3276.03,Yes
eb08ea02-ba92-416e-a1a1-ec4c798d,Efo Riro,Soup,841.12,No
fbcacdd6-b91f-44bf-b84e-37a94ced,Dodo,Main Course,964.15,Yes
c89e5e43-216d-4711-8f2e-cb8f46b4,Chin Chin,Appetizer,3036.34,Yes
04ed40d4-ff45-4dda-a8d4-ede82c3f,Pepper Soup,Dessert,2599.82,No
adf6e13b-7b1a-4841-b119-04b1898d,Asun,Side Dish,1319.64,No
d5e85c25-2a1b-4e88-9832-8b205ecf,Jollof Rice,Soup,506.73,Yes
e0535997-d4f7-43ea-8dae-59b423d5,Puff Puff,Dessert,3501.54,Yes
0c53a36c-13fa-4915-892c-aef4adcc,Pepper Soup,Snack,1318.02,No
2c77fc3c-6a9d-459a-81d7-4b97c436,Chin Chin,Main Course,3780.51,No
f746b4bd-04b8-48e9-a9d8-393c7b4a,Pounded Yam,Snack,4915.82,No
c1f4254a-db27-4c83-80ce-9c403028,Ewedu Soup,Main Course,1448.56,No
3705cea2-f9a6-43d1-bc4b-57ebe8d3,Pepper Soup,Snack,3238.09,No
fb780445-4816-4e6a-b28f-b82c9035,Egusi Soup,Soup,4312.66,Yes
a9f059c3-de8b-4be5-9085-8bd57a41,Banga Soup,Side Dish,4256.77,Yes
81ccfb8a-06bc-4735-9c6f-c983a610,Chin Chin,Appetizer,2665.68,No
69ae7fd0-1853-492c-a2c4-715f8800,Jollof Rice,Main Course,4419.95,Yes
c0f8c297-3961-4d3b-8477-19b29ce0,Ofada Rice,Dessert,1446.14,Yes
dac007df-9f6c-4560-b24c-14532b67,Ogbono Soup,Dessert,1349.08,Yes
36d1aeaa-6f51-421d-889c-70e4c6dc,Suya,Side Dish,3000.15,No
e59db075-c3a7-40b8-9c25-c5518fec,Fried Rice,Appetizer,1460.85,Yes
ec40d895-b310-48c7-a237-ee9f2a5b,Kilishi,Dessert,2641.81,No
e1f93ff5-eb8b-4b7a-b402-ca6e685f,Pounded Yam,Appetizer,882.7,No
94072800-02a3-49b9-90eb-f9a22291,Eba,Dessert,1133.04,Yes
4c9a482a-88e3-408b-b0c1-5e69205a,Moin Moin,Dessert,2916.56,Yes
13fa0333-7442-4214-a618-e6cbb2c3,Pepper Soup,Main Course,2479.51,Yes
68837622-0f36-4989-9894-e68be40a,Puff Puff,Main Course,2508.44,No
ebb8277b-96d7-461c-b724-c21739ca,Akara,Dessert,3442.16,Yes
884f102f-744f-414c-bfc8-a0ffcddb,Eba,Dessert,869.08,Yes
6c0e96c8-de58-47b5-a53a-f77d9c22,Suya,Appetizer,1293.59,Yes
e72bcf63-14fb-4b43-8f8c-d13561ce,Pepper Soup,Side Dish,4146.37,No
fdfb2a27-23d5-42ac-bd7f-894d16e1,Asun,Main Course,3043.49,No
a83c90e6-9c16-4945-af0b-f9c16d94,Puff Puff,Appetizer,3697.64,No
ab84bb80-b22c-4671-960b-6851b321,Ogbono Soup,Main Course,558.07,Yes
af10a8e8-1ed4-4f24-8d44-bc6c4b82,Puff Puff,Appetizer,756.46,No
455381fe-7402-407a-bbdd-cd38c5e6,Puff Puff,Appetizer,1461.6,Yes
baf875aa-6b4d-4b53-a4ed-39a0fcf9,Akara,Side Dish,3094.07,Yes
5a16b570-821b-4a9c-b9fc-3b01096e,Amala,Snack,4817.13,No
a9c8f8ca-cc00-4613-a2da-a75879c4,Dodo,Appetizer,1683.78,No
70f28c51-e789-49e9-8a69-d700371d,Ewedu Soup,Soup,3792.65,Yes
e73303ab-96d7-40db-a7e4-d4f3f6c2,Jollof Rice,Dessert,4327.1,No
9a2c181b-5c0d-40e6-9d6d-3bd67bd5,Chin Chin,Dessert,2800.07,Yes
9fd48b3a-0c54-4fe4-9aa2-1b576428,Fried Rice,Snack,1706.09,Yes
db23d4f4-5e45-4219-a917-0ce5a720,Ofada Rice,Soup,1365.5,No
17158f58-438c-4769-893f-84437d27,Ogbono Soup,Dessert,4743.69,No
054d5ca6-8e38-4ce7-8fdc-bb383943,Kilishi,Main Course,4418.26,No
d913e4af-211e-4e4e-b7dc-4f9b5ec5,Suya,Soup,1591.45,Yes
b17de456-3b74-4e3f-b302-ccc707c6,Efo Riro,Dessert,2208.16,Yes
e1bed805-5f03-4d16-a3b1-3d010778,Amala,Side Dish,1915.42,No
0e64928a-841f-4745-b989-ee44d359,Efo Riro,Dessert,4007.89,No
dee99a5d-635a-4958-9ea3-a4e718c0,Pounded Yam,Side Dish,2463.55,No
99a03555-a0dd-4011-ade6-969911c5,Puff Puff,Snack,4651.38,Yes
43ef07d4-723d-4628-934c-eefb6a75,Egusi Soup,Side Dish,516.86,No
63a93e7b-cc6e-44bc-b8ea-c795c576,Eba,Main Course,4005.86,No
39777f3c-8f72-454b-822e-5bebfe7b,Jollof Rice,Snack,4625.46,No
853da262-dd0d-4bea-ac54-ef2794f9,Efo Riro,Dessert,3596.91,No
726e418f-a213-44ab-a2b5-73cea903,Banga Soup,Soup,3696.33,Yes
5f55e8ed-4a44-475f-b80b-34d48a7b,Pepper Soup,Snack,2879.11,Yes
157b3b23-fe56-4b84-902b-c5a4b1f6,Pepper Soup,Appetizer,3583.91,Yes
4a2379b6-7da0-4749-96f3-9ec75ad8,Banga Soup,Snack,3276.65,Yes
087805c5-a9da-4620-a977-2d74a2b7,Asun,Snack,3425.58,No
1d41ad61-eb14-4d5d-93c6-e4757460,Fried Rice,Dessert,2678.41,No
a173a340-3f27-4f68-baa9-d52ac86a,Chin Chin,Side Dish,1910.46,Yes
8e622c59-c85b-4618-86ff-527e961f,Efo Riro,Side Dish,3573.13,No
7e6a2418-049f-4750-a2dc-e453d5a6,Eba,Soup,3284.37,No
c9798c81-2496-4824-baa7-c9e47542,Ewedu Soup,Snack,4147.32,Yes
e44964bb-de28-4302-a292-db787911,Ewedu Soup,Snack,2554.46,Yes
f62672a8-8b64-4e1c-9a38-0f76413b,Efo Riro,Appetizer,3580.09,No
0d5bbdb2-c93a-4881-b7a2-39d173ff,Amala,Soup,2510.86,No
144debf1-84ea-4ab7-8455-c73198c7,Puff Puff,Dessert,2923.36,No
bd24fe89-0c6a-404a-bed9-0fd631c3,Ogbono Soup,Soup,687.89,Yes
4c123b5a-5b19-4188-9f0e-14d0b48e,Pounded Yam,Main Course,2714.88,Yes
59e78b7b-c06b-4d2d-a365-b3965173,Chin Chin,Snack,4298.2,No
d1f88613-b1a0-4e76-bb92-b648597a,Ewedu Soup,Snack,2926.29,No
bc2a43e4-7433-40db-bc46-2d1aec63,Akara,Soup,879.85,Yes
09334515-bb7e-4fe5-929f-df5609d0,Chin Chin,Appetizer,860.97,No
8004a936-4df8-4f31-b8da-602a8fd9,Jollof Rice,Soup,4903.79,Yes
b253451d-bcdf-44d4-acba-f83b343e,Eba,Snack,3175.05,Yes
37c31c01-be6d-4750-96e8-20a97fde,Amala,Snack,1547.0,No
de9628d3-2a70-424c-a054-221c4002,Chin Chin,Side Dish,3673.95,No
f1588f2b-9a94-4241-9af7-336be334,Ofada Rice,Main Course,690.66,No
d11ee930-b27e-43d2-9cd0-bae3538b,Banga Soup,Main Course,4083.14,No
221d6b4c-0238-4236-bfb7-50e3c951,Efo Riro,Main Course,4978.17,Yes
3d67ef40-bb5c-43d7-8958-41dd935b,Egusi Soup,Side Dish,2467.25,Yes
a6711383-d818-46f0-af7f-c33b6e73,Ogbono Soup,Appetizer,4881.91,Yes
cbbf172d-0f32-4125-81e3-76fefd05,Pepper Soup,Snack,2573.02,Yes
5af973a6-3b05-46a4-8da2-cac615a4,Puff Puff,Dessert,4842.41,Yes
4a4f39f1-755b-414c-8cd1-c923c9f2,Fried Rice,Snack,1681.35,No
329052a2-3685-483c-9737-6de67fd0,Pounded Yam,Dessert,948.04,No
dd2e3ab2-3a28-4db4-a009-ecaf8107,Akara,Dessert,1751.29,No
0fcda68e-e0f3-4400-87ba-eac6997c,Fried Rice,Dessert,2595.57,Yes
96af45b2-2a8a-489e-b7c4-cc4ab4c1,Puff Puff,Appetizer,3356.42,No
65853b7a-d236-49ed-9ad9-c4d81eae,Kilishi,Dessert,4311.26,Yes
81cece84-6eac-4942-9f01-d6e831a2,Ogbono Soup,Dessert,4442.1,No
febed10b-5f7d-4cc3-873f-bf257941,Pounded Yam,Side Dish,3523.28,No
a35416ee-0a9e-4a2e-9083-dcc1d9b4,Pounded Yam,Soup,4831.81,Yes
932cdafc-87a9-498c-865f-210fd688,Amala,Main Course,4155.51,No
12f81fdd-1942-4d6e-80f7-8eafac37,Moin Moin,Appetizer,4952.48,No
8d2390da-2755-4f95-b263-9c65ae77,Dodo,Snack,710.89,Yes
252babb3-ca38-4b27-8d5d-7f499ccc,Akara,Dessert,2311.36,Yes
cc66e08d-b608-4b3b-b892-6d4c85a6,Suya,Appetizer,784.4,No
ca494127-28ec-493b-9a99-7ca2cda6,Jollof Rice,Snack,745.45,No
ee8aca74-05fb-4c70-8da7-6c9e5c61,Amala,Snack,2302.3,Yes
ccc286e9-67bb-4820-bf91-ce75d95f,Suya,Side Dish,1687.85,Yes
a260c0b7-c1f7-49ca-8613-43cdab35,Jollof Rice,Appetizer,4179.23,Yes
c1cf7d0a-b3e0-40f9-b9fd-7b1ed9e8,Asun,Side Dish,4185.26,Yes
7bc29fa6-f734-4b20-838c-42542a42,Amala,Side Dish,573.51,Yes
cf393f50-5ebc-4086-bf9f-28ff31ed,Ogbono Soup,Appetizer,3884.58,Yes
b94be898-9667-45ec-8a8c-ffd2f1cb,Dodo,Side Dish,2477.32,No
04e3edea-19e1-4e9a-8bb1-6ebbb6ff,Banga Soup,Side Dish,4128.01,No
b7a2a8fb-5ed7-488a-b0c2-69945eeb,Jollof Rice,Dessert,1832.0,Yes
5202f242-4c47-4b1b-bffe-d01234de,Pounded Yam,Side Dish,2740.32,No
ec496549-717b-4d64-b74d-f56f2108,Jollof Rice,Dessert,4128.51,No
eb75aad2-d70e-43c1-a5fb-a9904880,Chin Chin,Snack,2023.52,No
9898ef75-c1a5-4ece-8945-4cd6bbd2,Kilishi,Appetizer,1862.99,Yes
be6906de-c4e8-4ca6-893b-6801cf16,Dodo,Side Dish,3035.29,No
d39063ea-6560-45ad-8f57-bc050aa3,Efo Riro,Soup,1258.0,No
34909e17-f6dd-49f3-90bb-380cce4b,Ewedu Soup,Soup,4891.18,Yes
aa6aa050-7319-4509-991d-9c45e6bb,Pounded Yam,Snack,2762.72,Yes
