order_id,branch_id,customer_id,payment_method_id,order_date_time,order_type,total_amount
3ed52f37-f147-476f-b,1,4d23bed5,e2255eb4-f107-4e30-9,2023-04-24T14:11:29,delivery,24189.63
fbb78dcd-6a05-4e34-b,1,d1f6f86c,0a016dc7-872b-43ee-b,2024-10-16T09:13:34,walk in,1615.63
e7d32a93-df08-43e5-8,3,9c9cea0c,8dbc881d-5c62-4e86-8,2023-05-16T03:33:09,delivery,7084.14
15c022f1-8d0d-4bc3-a,3,ab721ab0,71b3fcb7-25bf-46de-9,2024-05-19T05:46:05,delivery,43744.6
1a87f55f-db0e-48c7-a,4,bcf74d7a,ad27b39c-ba69-4f22-9,2023-05-27T03:53:04,walk in,34125.34
6aa8d6ae-1fcc-4612-b,2,ae711399,4741d11d-2094-460a-a,2023-11-10T10:50:31,delivery,12106.01
dc5b21a8-4bcc-4935-b,3,9c9cea0c,a9c9b68e-502b-4835-b,2024-04-29T09:25:33,walk in,7057.44
3067b53f-fbab-4e5f-a,2,5473da68,54a42af3-4375-44c0-9,2024-06-27T02:50:48,walk in,2280.37
e978bb8b-7db1-4b51-a,3,62d1c049,a33e1058-4ae5-483d-9,2024-06-05T10:57:39,delivery,37310.17
c8177289-b6c6-4a09-9,3,ae711399,98a6a5d9-9f2d-4a96-9,2023-10-28T05:00:33,delivery,37969.04
5f084967-998c-4955-9,2,42d6cb5c,a1ed930e-4a7f-4967-9,2023-10-13T23:23:56,walk in,3113.98
efb42dc1-23f5-4316-8,3,4d23bed5,e39fcd25-ccab-4194-a,2024-03-31T11:29:49,walk in,15978.16
75a5cc47-2e6a-4df1-8,4,42d6cb5c,61ffbd5a-2460-482e-a,2023-12-20T18:05:02,walk in,4030.71
f65c5118-f55b-4733-b,3,daea58ba,1094078e-14cd-4452-b,2024-11-14T02:01:46,delivery,32013.33
32eff082-e533-4a68-a,3,1eab5cd8,19b557de-f9e9-4b27-8,2023-04-26T12:02:44,delivery,29257.4
13118207-af2b-4a3e-b,3,34a9af41,2e24949a-f0ef-4191-9,2024-10-15T12:42:34,delivery,30188.05
7e4493bf-cfc7-46ea-b,2,0f967bcc,eeb004a5-d026-4983-a,2023-09-15T09:02:05,walk in,44979.39
5d9e59d3-4595-4751-9,4,6f055718,dc81ad3d-a7d6-41f4-8,2024-12-03T10:23:34,delivery,18878.04
eabc1b17-6aaf-4866-9,4,4d23bed5,1751956a-5214-41bb-9,2023-11-06T04:49:33,walk in,44801.51
c1cc53d1-feaf-4a70-9,4,a9f559fc,489bf4ef-f7e6-4f2d-9,2023-05-19T18:36:08,delivery,29837.46
eae42f67-2468-42f6-9,1,a9f559fc,91d91494-f826-462e-a,2024-09-14T02:38:56,walk in,31322.95
7be08f5a-f25f-49be-8,4,635a8ce2,e0debde3-e8e7-46ae-b,2024-11-16T02:19:04,walk in,27494.02
7f84be43-57b9-4a9c-a,4,daea58ba,a70f2e50-245e-46f1-8,2024-08-01T08:28:14,delivery,37535.19
f11afa61-f012-46b4-a,4,7576714a,42a58645-6966-43e5-8,2024-06-23T16:44:32,walk in,49501.83
a6d11869-2423-494b-b,4,0f967bcc,e8640a63-15f7-4cf7-a,2024-09-27T19:20:03,delivery,30422.15
94cc75d8-8aee-430d-8,1,d1f6f86c,71c792a6-d312-4cc5-b,2024-04-16T15:08:20,delivery,40211.7
beda2882-90cc-47fc-b,3,5f811cb9,09a3b9d2-8102-4e81-8,2024-08-28T17:58:38,walk in,16885.11
8c1c99b7-a3b9-4c71-b,1,bcf74d7a,ba46db0b-0843-4e63-b,2024-02-22T21:22:00,delivery,49560.62
f57adf4b-c5fb-4e88-a,1,026530cd,f967d25a-a37a-4c5e-b,2024-03-01T05:29:29,walk in,4240.7
6b0bdad9-6172-464a-8,3,7576714a,576e06ef-abcb-49e8-8,2023-01-16T06:29:39,delivery,42820.09
2a121cf3-71b8-4e22-8,3,6a5ccc2c,6f7d673f-9046-4150-8,2023-06-19T14:06:24,delivery,41604.62
1539852a-d4d1-44d9-9,3,34a9af41,9ad37509-09e3-405e-9,2023-09-13T04:13:27,walk in,39516.1
e5da7529-820c-43da-8,2,213f191f,3ce523f6-7d5c-47f7-8,2024-04-15T03:17:48,walk in,1715.02
a44c0b6f-2a96-4ccb-9,1,026530cd,b49f9746-9d05-4561-b,2023-05-14T01:12:05,delivery,11899.59
e032e4e5-d339-41c6-9,4,bcf74d7a,6a0c33e6-f3d3-4a88-b,2024-01-21T07:06:08,delivery,20028.87
c770e6f2-5219-4bdf-a,4,600027e8,51d36a4d-4c97-47c7-a,2024-09-02T10:12:21,walk in,5853.28
a3cb021f-4c28-458d-9,3,62d1c049,68770eb2-9554-4ac2-a,2023-02-10T22:54:44,walk in,18866.01
772fd76e-699a-458a-9,1,bcf74d7a,44545bb5-a7a0-4e6e-b,2024-11-03T10:19:38,delivery,28276.37
144e8d83-ca2f-41a4-9,3,4d23bed5,08142614-b1ad-4bef-8,2024-01-25T14:50:19,delivery,38124.79
c5ab5d09-8bc6-4617-9,3,42d6cb5c,60379d11-e37a-4f4b-b,2024-05-29T09:52:39,walk in,6079.77
47839045-8a33-4e22-8,3,1eab5cd8,2cf9411b-0578-4fba-b,2023-06-17T08:26:25,delivery,48536.86
d88b5722-0808-4348-8,2,9893588c,368abaeb-99a3-42f3-b,2023-08-10T04:24:53,walk in,47741.38
e7949e63-79bc-404a-8,4,4d23bed5,6ffb6979-8d39-4853-a,2023-11-06T05:27:11,walk in,17188.1
ea5ae949-b620-4bd2-b,1,6a5ccc2c,221f85f9-7750-4c94-a,2024-06-19T08:14:04,delivery,34371.06
07d30f0d-1f9a-484d-8,3,ae711399,a98607e0-1500-4466-9,2023-12-19T23:57:32,delivery,20296.88
53cdd364-c60c-4143-9,4,daea58ba,c01e87d5-619f-4c24-b,2024-03-02T09:14:10,walk in,4463.95
c2390031-3426-46b9-b,4,6a5ccc2c,b631255f-0334-48e2-b,2023-07-26T21:06:07,walk in,6536.8
5950d9de-b1e2-4ccb-b,2,a70ce1b5,8f6dd8e4-b27b-4236-b,2024-11-11T22:45:41,delivery,44299.72
9ce727c3-fb51-4762-8,3,5f811cb9,423d6f3a-6bb9-4c25-8,2024-12-28T10:53:56,walk in,19804.01
41775147-f71e-420a-b,3,95c5fb98,67013269-2ade-49e8-b,2024-08-26T11:55:10,walk in,44554.05
a093a6c1-1345-4f25-8,1,a9f559fc,7ec2a8cb-7885-498a-a,2024-01-23T19:16:56,delivery,44553.11
fede7ec5-d81f-455b-9,2,9c9cea0c,8f639dc5-3390-4c1b-a,2024-10-26T16:41:03,walk in,27954.99
6486318c-6fad-4827-8,2,213f191f,48d18663-b1ad-4bda-9,2023-08-23T05:27:27,walk in,43487.55
3183d088-4526-45c2-9,1,95c5fb98,b509bcc2-8b15-4fd0-a,2023-08-13T07:15:46,delivery,14846.62
f44294b3-411c-4fa9-a,4,a70ce1b5,b333bbc1-ba20-4502-a,2024-10-20T14:43:00,walk in,36643.22
112514b3-a356-46eb-8,3,a70ce1b5,aa07e04a-f511-4dd9-8,2024-04-09T17:37:35,delivery,23796.25
33ec0536-974a-4c9c-8,1,452ec40a,21a1d642-2c21-4b3a-b,2023-11-24T12:03:37,delivery,24032.39
f9bbd05e-c6fb-4405-8,2,34a9af41,aa50a543-ee93-4dca-8,2023-06-16T19:58:14,delivery,28828.5
dc088820-2786-440d-8,1,213f191f,89da0467-0395-4de1-9,2023-10-30T06:28:41,walk in,42298.6
948fde49-7ea8-4b40-8,2,7576714a,da0ebf68-d99c-4af9-8,2024-08-21T00:01:14,delivery,26345.72
44fd66ac-81de-464b-8,2,bcf74d7a,2b4aa5af-ceac-45cb-9,2024-09-19T18:36:29,delivery,5597.2
b9d2dc7b-8c6e-4460-9,3,7576714a,2ccd2604-cf99-43d6-a,2023-08-12T13:05:37,walk in,45345.18
2eda4fe5-7781-4d0c-9,4,1eab5cd8,e077fa1b-079c-421f-b,2024-03-07T18:12:23,walk in,12515.39
7588fbb9-aa71-44c6-9,4,95c5fb98,fd2229ee-f9f3-49a5-a,2023-07-21T15:10:14,walk in,16426.07
6a28d2c4-5164-44c8-8,2,452ec40a,92478eea-baae-4328-9,2023-02-04T02:16:16,walk in,15322.18
7406fc4d-4d46-4bd4-8,4,026530cd,2a45a2c8-8e14-4b87-9,2023-04-11T08:57:31,delivery,18035.29
b25b6160-4269-4c62-b,2,daea58ba,bf27baf2-1a6f-46d4-b,2024-07-23T01:10:56,walk in,30039.58
449c9404-41a9-4385-b,1,42d6cb5c,07e8bac8-a8a6-4110-8,2023-05-16T04:11:34,delivery,36601.62
7c4516c8-047d-4e51-8,3,95c5fb98,22ac8709-9909-47c1-8,2024-01-21T21:38:40,walk in,27936.95
4e322a81-74be-475b-b,4,7576714a,87bf1b33-5de8-4d4c-b,2023-04-13T03:40:22,walk in,25718.59
4af800a8-1a7c-4678-9,4,62d1c049,5cd14719-12ab-49d1-8,2024-11-01T20:20:33,walk in,34525.53
14e9ae11-f48e-4a5f-a,3,62d1c049,8431193d-4d2a-4d56-9,2024-11-08T21:08:06,walk in,11880.27
5d4ea964-9cce-4ac4-b,1,5987baf1,b4e18cb9-00f3-48ce-b,2024-02-07T17:48:48,delivery,39081.73
290bc49f-9dc7-4edb-a,1,5987baf1,0a43cbc4-6bfb-42ea-9,2023-12-29T22:44:15,walk in,39161.98
7a300dd2-28c6-4b3d-8,3,bcf74d7a,be174e82-b806-4fb4-9,2023-01-14T20:11:08,walk in,36414.6
0e845aee-26df-48a5-b,1,9c9cea0c,4b1d9c30-f51d-4b22-9,2023-10-22T22:10:39,delivery,1078.91
6d99887a-8a2f-412f-8,3,82bde024,204b746c-d059-4ca0-8,2024-07-14T22:08:36,walk in,3662.11
3999e9d6-4958-46b1-a,2,635a8ce2,16c63a3d-daaa-40d2-9,2024-03-19T04:13:09,delivery,14507.56
1d03721b-b811-4b96-a,4,42d6cb5c,5cefc1d3-1c5a-4839-b,2024-01-19T23:30:46,walk in,22169.5
3e1ab1a9-6594-48ec-8,3,9c9cea0c,2a79e82f-e431-4588-9,2024-07-28T21:02:40,walk in,5070.49
c61e34ef-a9a7-425c-8,4,34a9af41,4136339b-b4f2-4459-9,2024-02-17T14:18:44,delivery,43029.53
e4c84ba9-6621-45a4-8,2,a9f559fc,5fdca721-4e57-43a1-b,2024-08-25T13:35:29,delivery,15386.66
a29334c3-4149-4803-9,4,34a9af41,4eb20c8d-c3e5-42cf-9,2023-09-01T06:36:15,delivery,23379.34
8b021adb-2b27-4137-b,4,026530cd,e930c4f3-84c0-4eec-8,2024-11-10T10:48:50,delivery,49272.4
c9f1dc8a-5115-409c-8,4,9c9cea0c,6ff0ac66-887d-4b89-b,2023-03-05T21:38:45,walk in,44739.37
09222438-5612-4571-b,3,94820a06,c949a4e3-ad13-46db-8,2024-01-24T02:25:12,delivery,22856.31
5f88b472-8854-4bcb-8,4,600027e8,33e46348-e27f-408a-b,2024-08-26T02:59:17,walk in,38262.17
8f01c2b1-0bdc-4123-a,4,ab721ab0,8f4896a7-a3e1-4f2a-b,2023-03-11T00:28:38,delivery,44094.48
dcc5198e-b469-4de1-9,4,5f811cb9,c1abb6a0-c381-44b4-9,2024-04-15T20:51:25,walk in,44701.89
fba1bfb6-412a-4409-9,3,7576714a,64994577-d742-4aeb-b,2023-10-18T15:17:44,delivery,30661.09
c8f4f308-071a-4c87-b,3,ae711399,a6078c08-0abb-4c36-9,2023-01-25T22:39:25,delivery,21980.79
e6547e21-fe7a-467b-b,3,95c5fb98,a85f2285-13ee-4f5d-9,2024-05-03T06:41:11,walk in,5156.65
04527a27-f2db-49ad-8,4,5473da68,6ddd1d09-db7d-4aa2-b,2024-10-11T03:46:15,delivery,13141.33
8a3efb85-d4fa-4cdc-8,4,a70ce1b5,f93ab8f8-68b6-4e18-8,2023-12-17T01:50:43,delivery,23573.55
e371af89-1605-498d-b,4,daea58ba,cb33024b-7e81-470f-a,2023-07-28T08:51:20,delivery,27298.23
4a38b65a-ed7d-493e-b,4,87f26aee,584dd1e3-3980-4b33-a,2023-12-19T11:16:21,delivery,23163.61
3f507faa-bc01-46a1-9,2,bcf74d7a,b11444a0-545d-4fae-a,2023-02-12T14:20:54,walk in,17817.87
1ad5ac01-3420-4ead-a,4,026530cd,1f727dcc-7238-4a5c-b,2024-01-14T07:49:36,delivery,27530.3
a8594b7d-6497-46b4-b,3,9893588c,e0ef8dff-edcd-46d8-b,2024-04-28T04:41:01,delivery,16800.27
24123dca-bbdb-4a9e-b,3,026530cd,f3733a13-250a-484a-b,2023-12-24T12:28:15,delivery,47827.4
cb25cb3c-c0ca-46d8-b,4,95c5fb98,fdad698b-391a-4d77-a,2023-01-19T11:56:22,delivery,41893.08
d86d1a30-5341-4925-8,4,95c5fb98,4412e65a-ad54-4677-9,2023-07-10T20:10:47,delivery,37953.44
e407bff5-5df3-458c-8,1,ae711399,da730f62-7982-4525-b,2023-12-10T05:42:00,delivery,44744.16
ac5dd357-01a9-4991-9,3,95c5fb98,ea0007e0-45dd-47aa-8,2024-01-04T23:51:08,delivery,43096.81
1f2d6813-ac94-4a9b-a,4,bcf74d7a,aeeb8b05-cc38-4db1-8,2023-09-21T11:12:08,walk in,16260.14
a0209f33-e5a8-434d-b,3,452ec40a,cb4d0799-e29e-4b37-b,2024-02-25T08:51:14,delivery,6799.75
97737ef7-253b-40bd-a,4,9c9cea0c,40c1bc53-7daf-4e72-8,2024-07-01T14:59:48,delivery,11501.74
1ce3fcff-13fe-411a-9,1,452ec40a,b2ed6a0f-ba04-47c0-b,2023-10-24T02:19:12,delivery,44118.58
26b87313-8a8e-4834-8,1,95c5fb98,96ba1a73-4967-4189-b,2024-02-26T19:13:37,delivery,40888.78
096f7498-7193-410c-9,4,a9f559fc,19ff48fb-482a-421a-a,2024-11-25T12:48:29,walk in,35605.09
4e15cc22-f79e-4b3c-a,1,62d1c049,9027d3b9-1ac5-40ce-b,2023-12-05T16:42:06,walk in,13564.07
9064dcf9-9de0-4035-9,3,452ec40a,c602ecff-89ef-4cca-b,2024-05-12T06:35:31,delivery,47374.26
53d401c3-b1df-421b-a,4,9c9cea0c,80579c93-fd46-4005-b,2024-09-09T11:07:05,delivery,36321.66
784e6f1d-8372-4d84-8,4,600027e8,860ab3d3-5235-4d33-b,2023-02-22T15:13:48,walk in,5254.76
9cabffb3-7968-4d2c-8,4,6f055718,671c63f9-e5be-42b5-b,2024-11-13T02:13:53,walk in,45707.11
b28c5e61-8bd2-4962-b,4,6a5ccc2c,3dbc5c36-cf02-471a-a,2024-05-08T11:35:09,delivery,3562.1
730fdc41-e947-420d-9,1,5f811cb9,af0883d1-d53c-4878-a,2023-07-29T14:57:03,walk in,9523.07
1f62246c-3e3e-41e7-b,2,9c9cea0c,6875e3d7-8af4-45dd-b,2024-10-30T22:27:01,walk in,18463.55
f53dbbeb-a27d-4b44-b,1,9893588c,5c15b82c-75ac-476e-9,2024-06-01T19:56:23,delivery,22066.43
c273e5dd-3c04-44c3-b,3,a70ce1b5,d9c7fa0f-7ecb-4536-8,2024-11-27T16:16:23,walk in,20045.81
32c81a44-6be2-49d0-8,2,a70ce1b5,50dd1530-3b36-42cc-a,2024-06-13T06:38:18,delivery,47299.08
285f00d3-88be-48a7-8,1,ab721ab0,8df5c5c1-f028-4758-9,2023-10-22T06:29:41,delivery,48527.05
3e544af0-ae84-4ab0-b,1,6f055718,4af45872-c69c-4c83-a,2024-09-23T12:46:11,delivery,24957.72
f5eefd4c-cf19-465c-a,1,026530cd,1a02ef50-073e-4fab-9,2023-06-08T10:15:28,walk in,14807.96
1ad5e81a-6a61-4527-9,2,0f967bcc,93e22a05-4f2d-438b-9,2023-11-30T22:38:54,delivery,11270.69
5b3c7814-4d2e-4650-a,3,62d1c049,12a35fcf-dc14-469a-8,2024-09-11T22:19:25,walk in,26485.05
14aa3a9f-fc9f-4b75-a,4,34a9af41,a4d2ad04-5c9c-4b39-9,2024-12-11T18:47:05,walk in,16059.5
d7e70f94-f382-41b1-8,1,0f967bcc,ba9da5b7-1948-46ba-a,2023-08-27T23:15:28,walk in,34350.5
c70010ea-c16b-4db8-9,4,62d1c049,1d846be2-8cc5-4bb2-a,2024-10-18T16:18:33,delivery,41354.44
e025650b-b0bc-45dd-b,1,9893588c,95e69c50-f42e-46ee-8,2024-03-04T08:07:44,delivery,19232.32
cca2d3ea-afea-4eff-b,3,a9f559fc,b14d4cc5-19dc-47b4-8,2023-08-07T08:19:22,walk in,2410.43
0192e29a-2811-4001-a,3,6f055718,a485ef27-8d85-4020-8,2023-11-11T00:14:30,delivery,23524.47
055c67e1-1c14-4eab-8,3,026530cd,3ecb19dc-83a2-4d0c-8,2024-08-31T11:04:24,delivery,35501.92
08d3b3d9-233b-45d7-8,4,026530cd,aa48ead3-c15e-452e-9,2024-05-02T23:29:55,walk in,13437.68
a1821916-535a-41a2-a,3,1eab5cd8,358f04ae-c537-433a-a,2023-02-07T18:22:57,walk in,26485.55
cbd7bc41-3ea2-4892-9,1,82bde024,b7194412-4ef7-4386-8,2023-01-08T04:45:54,walk in,31826.81
dd0213f9-4495-4f25-8,3,62d1c049,8292f9fc-3254-4e6c-9,2023-11-06T03:45:03,walk in,38464.11
a17dfde0-4fb0-4ec7-a,3,d64a3ce0,d2eaac5c-1686-4b31-9,2023-02-07T11:33:22,walk in,11175.33
5ef86bfe-1e5e-46ee-9,4,bcb8a084,e2801e52-9fad-4eff-9,2023-11-21T03:42:32,delivery,17645.95
08b492c4-fca9-4511-9,4,62d1c049,5b02780a-144a-4b43-a,2024-02-28T06:52:46,walk in,30281.63
7eb08698-3bba-45bd-8,3,0f967bcc,0367a9a8-9867-464e-a,2024-04-13T19:19:22,delivery,1635.6
56339593-35b6-4881-b,1,82bde024,e03cde7c-406a-467d-b,2024-02-07T18:14:29,walk in,22708.95
428764e8-a98e-4276-a,3,026530cd,6df0084e-981f-45b2-b,2024-10-03T09:39:13,delivery,48424.71
3924ef4c-290b-4faf-9,4,34a9af41,4583ccf7-89b2-4213-8,2024-06-08T12:50:23,walk in,21026.11
fa37eecc-0e0f-404a-a,4,bcb8a084,81437d86-270e-4fc4-a,2024-12-21T15:49:41,walk in,28039.74
1e06fc83-d927-4700-8,4,0f967bcc,cee37b8d-2be2-429e-9,2024-01-21T10:19:45,walk in,45481.78
50301372-8833-4f83-9,2,026530cd,e4376dca-8ef4-48cc-8,2023-10-30T18:28:38,walk in,23744.2
89376730-0012-45ed-9,4,026530cd,e7f3672a-3226-4a45-b,2024-10-24T16:20:07,delivery,13958.9
7ca114fb-1f43-43af-b,3,a9f559fc,ceac4aa2-3125-4fe4-9,2023-02-21T09:19:32,walk in,6790.91
7a56b261-1571-4b0b-9,4,9893588c,77c75ddd-5db0-459c-9,2023-08-06T13:49:33,delivery,3080.12
bb2a1431-65ae-48ee-8,3,213f191f,5c4f558d-f499-41f6-8,2024-01-02T00:02:02,delivery,2390.4
7e70e96f-913c-4a96-8,3,ae711399,040f6ae5-8931-44ce-9,2024-01-31T15:10:59,walk in,34718.16
eb85e3ad-928e-4a86-b,2,94820a06,b115edad-06ef-4ad6-a,2024-07-10T08:55:01,walk in,3266.26
2e4eb28c-df6d-4540-9,1,4d23bed5,37c5e490-cd73-4ada-8,2023-08-29T21:56:54,delivery,16035.22
6254bfd5-7899-4c1a-8,3,34a9af41,f7bc5452-a426-4f25-a,2024-02-23T19:04:56,delivery,32791.51
2b1ca015-0388-47e0-a,4,452ec40a,0f7794a6-394a-41d7-b,2023-06-01T15:35:04,walk in,41468.95
99595b34-8fe6-41ae-8,3,5f811cb9,0884664d-d6ad-4714-9,2024-05-05T20:15:09,walk in,24625.15
4d96f49f-0758-4e64-9,4,6a5ccc2c,629f9c14-c36e-478c-9,2023-11-05T11:44:59,delivery,12455.36
6907e266-7d7c-4dbd-9,1,daea58ba,4800d70d-4e20-4897-8,2023-11-24T22:43:11,delivery,25556.52
35812106-f6ce-4fa9-9,3,6a5ccc2c,aa09d09c-cd7e-4e2c-8,2024-11-10T02:20:09,delivery,12662.38
48813d45-a73e-4370-b,3,452ec40a,1a51fdb8-9639-4814-b,2024-09-07T21:37:36,walk in,22455.23
4981dbc7-7130-47f8-9,4,0f967bcc,ba5ef67d-d428-47ac-8,2024-06-26T19:42:29,walk in,12391.73
21298509-ab66-4e72-8,3,daea58ba,f64a4ff9-736b-459e-b,2024-02-26T06:43:32,delivery,15254.41
afdcc3cb-65fa-44f2-b,2,600027e8,eb82bfa2-8578-43a4-b,2023-06-20T05:35:47,walk in,13495.55
0d3e6272-82a3-4a0c-b,3,daea58ba,f3491d9b-bca2-4626-a,2024-01-01T21:07:20,walk in,7621.05
ee1a7279-7865-43ba-9,2,6a5ccc2c,ae1df6b6-12bc-4fcc-a,2024-08-07T04:41:10,walk in,18569.72
5685ff5a-725b-4035-9,2,bcf74d7a,ff55b250-0318-4211-a,2023-04-27T03:09:42,delivery,13693.42
dbf7944f-848c-46e5-9,4,d1f6f86c,0265a167-64da-45b2-a,2024-11-21T22:34:31,walk in,17416.32
d0fda478-eab1-44ec-9,4,600027e8,f5e3af87-aabe-490a-8,2023-12-30T16:40:30,delivery,27466.51
74eb6de4-1521-4ab2-9,1,bcb8a084,ec708bab-79ad-4f28-9,2024-01-15T02:16:13,delivery,29821.75
9dff343f-afe0-475f-a,2,bcb8a084,31606226-4c34-4654-a,2023-06-05T20:26:07,delivery,10507.35
96131bbd-57ca-46d6-9,2,6f055718,2cef09c9-066d-4d42-b,2023-12-11T12:05:20,walk in,18029.79
df38aea4-1101-4f75-a,3,d64a3ce0,7fa629ee-076e-4b62-a,2024-10-04T22:08:02,delivery,19142.55
c470456c-c0ca-4061-9,2,5473da68,936cdbe4-87e8-4274-9,2023-08-27T22:47:09,walk in,46630.22
c474fd71-8b54-404c-8,2,d1f6f86c,edbeb667-c4db-4066-a,2024-03-11T03:21:56,walk in,37237.16
45fe74ae-95e6-47f8-b,4,026530cd,b8c0cd0f-6f0a-41a6-8,2023-08-20T19:42:43,delivery,48664.94
e710ccff-5f59-4290-8,1,bcb8a084,60f5d22c-5a33-4ba1-b,2024-11-29T02:04:53,walk in,10476.61
e81a1bb3-465d-44cf-8,2,7576714a,e393c039-b7a2-49db-9,2024-01-18T04:01:56,walk in,34358.83
becebfad-aa97-4974-a,3,6f055718,4efc9000-4209-4be4-9,2023-07-04T21:09:18,delivery,9027.36
a007e783-4929-4060-b,1,635a8ce2,e4d72850-431b-4b01-b,2024-09-07T13:28:45,walk in,20114.39
1596bd67-7ed4-4b64-b,3,5987baf1,4562d0ba-386c-42ed-b,2023-09-24T20:29:50,delivery,8923.55
31b64b63-ffde-4b9d-b,1,5f811cb9,4adf5e5c-f09c-48c8-9,2024-08-14T04:25:54,delivery,17982.72
f4aab0aa-326b-4f17-9,2,5473da68,43767671-c657-4738-9,2024-08-21T17:42:52,walk in,20772.73
384fbeca-3645-4284-b,3,635a8ce2,85f60363-07c4-4cb5-9,2023-10-26T04:35:08,delivery,17694.68
8e750179-8619-4449-a,2,5f811cb9,c85e0523-8f83-41a1-9,2023-07-29T20:27:42,delivery,9513.94
514517e3-8ce3-47fd-a,4,4d23bed5,2609c312-ead7-409e-9,2024-01-09T17:52:36,delivery,34938.85
d5a6d861-02a7-469b-9,2,5987baf1,2cb301db-5583-4877-b,2023-07-22T00:52:35,delivery,36377.65
0334d4ca-6bff-48ce-9,4,6a5ccc2c,c7d54156-9bf5-4035-8,2024-11-17T16:35:19,walk in,28438.14
6582fe14-7657-4768-8,3,bcb8a084,1e374a26-05ee-43d8-9,2023-06-01T03:24:33,walk in,1686.44
8d935851-f799-42b2-a,3,600027e8,b4e18cb9-00f3-48ce-b,2023-01-21T02:47:32,walk in,22768.67
375de48e-ea1c-4891-b,4,5987baf1,bdd36ef7-890b-4020-8,2023-12-27T11:20:33,delivery,39360.51
1368acd4-3b07-4140-b,3,94820a06,3d07d6d3-383a-4df3-b,2023-03-02T08:21:29,delivery,47748.36
8461ee31-096e-4f5a-a,3,ab721ab0,aa7bf1ab-db11-4a0e-9,2024-04-22T05:10:38,walk in,37341.16
b2a4aee3-fd1c-453a-8,2,42d6cb5c,bfd0f0a3-c20a-458b-a,2024-09-20T13:59:33,walk in,17201.69
53a26528-9559-4d90-8,4,95c5fb98,69f9eb01-c84f-47ec-9,2023-12-08T00:53:00,delivery,25497.84
37e6fa16-32cf-48fa-a,1,4d23bed5,6ca899a0-c50a-4667-a,2024-11-05T22:21:07,walk in,6141.21
1cc39dda-2c86-4975-9,1,7576714a,8f0beee2-afb6-4c7b-9,2024-01-08T11:18:50,walk in,7708.31
0f713007-ac59-4158-8,3,6a5ccc2c,2dd838eb-4943-46a6-8,2023-03-09T14:26:15,delivery,44221.6
68987d81-545d-4be3-8,4,9c9cea0c,5e001a3f-fa94-4f75-a,2023-01-01T20:22:01,walk in,12269.24
2343e893-cfca-420a-9,4,9c9cea0c,cd29299d-d480-4f46-a,2024-10-10T04:39:40,delivery,1509.01
1c8b6164-c935-4b1a-a,2,34a9af41,3788b084-6291-434b-9,2023-06-12T13:09:41,delivery,9285.86
1c609635-5782-42d6-9,4,82bde024,cfc97980-bed2-43b4-9,2023-07-04T09:37:27,delivery,6357.82
a2808a33-2b10-497c-8,1,a9f559fc,97c7b871-0723-40e1-8,2023-01-14T07:40:02,walk in,39740.73
e20efc21-f562-451d-8,1,0f967bcc,5a8f1832-19dc-464e-8,2023-09-06T04:01:36,delivery,39816.26
fba403a5-bff7-4ee8-a,1,0f967bcc,ad9efc91-336a-4a3b-a,2024-08-30T23:32:49,delivery,15909.55
3c6f7c62-e83a-4fed-8,4,95c5fb98,20360579-4349-4a2f-b,2024-04-13T02:56:59,walk in,49542.48
204ec30a-ffc6-419a-b,4,a70ce1b5,7ecfe589-bf0e-4b4e-9,2024-10-25T04:17:38,delivery,5385.06
7bfe4b1d-0b63-4e91-8,3,bcf74d7a,4f53e71c-7c95-4bd1-9,2023-08-13T23:20:34,delivery,46723.56
5e040b31-a4c5-4873-a,1,026530cd,0fc2403c-5716-4aea-8,2024-10-06T06:35:23,walk in,1058.47
d3461753-70c6-487f-8,3,94820a06,6d803a11-8400-477e-a,2024-12-10T14:19:43,delivery,1964.66
f575c8b6-d63f-4f6b-9,4,635a8ce2,12d532b9-1ef3-44af-9,2023-02-22T14:27:21,delivery,18149.75
1c8a783e-4b45-4444-9,3,026530cd,246f348b-6b04-4f09-8,2023-03-10T03:43:51,walk in,14426.92
12ecf7b4-d130-42cc-9,2,bcf74d7a,abf826e5-5d18-4b77-b,2023-09-26T18:43:38,delivery,27165.32
754bb0ee-8a8f-4d3e-a,1,9c9cea0c,c5378289-44df-4f9c-a,2024-01-29T04:31:36,walk in,20682.97
03a88e6c-eee9-4672-b,1,5987baf1,6fc26bc1-50e7-4080-8,2023-06-12T01:28:30,delivery,8729.03
ae594bc4-d54a-4776-9,2,bcb8a084,c26ee241-f0e4-4789-8,2023-10-21T18:27:52,walk in,13029.04
cb096857-71cd-4958-9,3,bcf74d7a,2f478a3a-5ce5-48c2-b,2023-06-18T11:27:46,delivery,20917.69
71ccc17d-14d9-4334-9,3,1eab5cd8,344124d8-a090-45b4-a,2024-05-04T09:28:05,delivery,5902.83
6ff340f4-2068-44df-a,3,ab721ab0,a7395388-b035-4950-8,2023-11-26T12:02:26,delivery,48981.03
289cb8e7-decb-420d-a,1,42d6cb5c,c3778b3c-9b53-4ec5-8,2024-10-06T10:19:04,walk in,13057.86
d62b4848-8ee6-42ce-b,1,026530cd,b0d95dfb-a68a-41d9-b,2023-02-15T13:17:26,delivery,9548.41
23f212f3-5881-4c62-9,1,94820a06,1d136430-4ded-439c-a,2023-05-07T00:32:44,delivery,40488.43
