order_item_id,order_id,menu_item_id,quantity
4b606b79-2def-45bb-b04e-29dc2ebd,ede58b1e-f1a8-464e-8,cc8eee9d-60ee-4174-9248-622adaec,3
cae705ee-b57b-4980-be2e-71999a27,136e7e8f-ad0c-479a-8,a9f059c3-de8b-4be5-9085-8bd57a41,10
faa0df64-52b4-4733-b34e-f05ad129,6d85447a-e230-40e2-b,1704b23a-1901-4b7b-a209-36835d99,6
d0c391e1-1f83-4417-a3ec-61a7a19f,2e4eb28c-df6d-4540-9,dcbd8648-746e-459a-8f23-17bdc16a,7
6aced86c-b7f5-417c-9836-80d3c289,90951f29-3cd5-4ef6-a,f8a1c3c5-09ca-401a-8e44-2351e7f3,3
d9c21556-842c-4ca0-a4cd-530e3625,de07356f-32e9-4635-9,922b6f4f-1e70-419b-b4a1-361b558c,3
31955451-3518-4bb6-8cad-c7d35dbf,ba73ba1d-0878-465b-9,b01e8012-a5fe-494e-9ac8-e17d9bad,8
a1e2a392-2718-49fc-9c13-cb8f7094,7c9e9b80-a09b-4b2c-b,e126aac1-f5e3-4427-a104-07c7edd0,7
8bdb948b-0615-4ab1-82da-b7bee269,d67d6e9a-5f1e-4e79-b,8d3136b1-225c-4212-a7ea-2fbae19f,10
d20ac176-40e7-4341-8d5d-c65ec980,6dec4fbe-662a-4222-a,5430731d-e6cd-4336-a2c3-ad5fd0af,5
61786d34-1a05-42cf-b001-096af773,3297b1ce-721b-4840-9,4b7d9482-e3ce-4008-9620-dac4c216,6
ea9a5f83-9ed7-441a-82b3-306515d2,82cd1ef7-2474-454d-8,c288022a-2f01-41bb-bab7-f7b8afd9,4
e309bc99-cb58-4b6d-8a6c-7fcef5c9,eb07e112-d5ea-4429-8,978b015b-884b-43b4-8480-9126aee0,3
52d65135-e8f7-4a38-8f2d-fbe31812,676a0436-c9cd-47d8-9,35bd637a-da6e-4f72-ab47-ea3912c2,10
24b0bd86-4819-46bc-8982-35f16b43,824d6141-d924-4ccc-a,f715b442-7040-4600-ab16-4802718a,8
a6c16385-ac07-4b8b-8e50-2c6c6779,bbde8e59-02e3-447f-8,be434ae1-a31f-49da-904a-b0e27e7d,5
537beac9-0810-43e8-ad0f-3a95983f,683e4d83-5716-4c91-9,e48b8f3b-6c8c-458b-8cc0-6921a22b,6
1f879d14-f334-40c5-b899-451ab44f,2a3f9af8-edfc-4503-8,973b6194-25f2-4802-a873-718d6495,1
5b1cd12f-7cfa-447a-92da-c1380706,30e5505b-13b5-4421-a,e27c33a9-8850-4a9f-918f-69ed17b9,8
ca8b4fb4-f974-414f-8f2a-c9b2bc60,0ca15117-6ff1-4875-a,0262ddcf-40b8-4092-8409-dbdfee10,6
4a36caf1-b164-473b-90f6-339662a8,e56e6992-6fa7-4f52-9,7c84c230-be04-45dc-ab52-123fd46d,5
a77074da-3150-47b4-8927-72d00ec3,82acbc4d-15ff-4ce5-b,2858fc69-b3c1-499c-9892-a969a0a1,5
aaeae31f-e046-4397-9937-a01d2140,6b2fceff-b8c0-4b8a-8,883b6a5b-9776-42e4-81ac-b74676e1,1
9af7ff22-ea3f-4312-9a83-6694d565,50548317-af2d-488a-b,791d4627-fa4a-41d7-bb3a-56d1492c,7
3e16188f-08dd-44d9-aa03-0bb750ce,50b87871-1c86-467a-8,f2dd3139-870b-4d92-ba2d-7c0bd274,9
34237ad5-21de-4593-aac6-05b025a1,96e0576f-ccc2-4660-b,60c819f5-1308-4387-aa19-a45a3a8b,9
941df6d7-2092-4827-9ed2-b3773499,74819f64-3bc6-4617-9,c5932504-1a09-4fb5-bf0a-ca649dba,6
cf5b80d6-d75a-4d1f-9fe1-7c9533b8,ddb7d1a2-712f-46fe-8,eb9ad0c5-7f79-40dc-b6f9-f431a3d7,7
65b4d91a-a06f-4caf-b081-747643a0,b6ce2f1b-6c84-48d2-b,672721a9-587b-4bed-ac31-406fc95a,2
9536658a-51df-4e1a-88a2-cfa4ee62,69448812-59b0-4636-8,50314a2b-3edf-49ad-84d0-8ee59f7c,5
fc61510f-5a4b-40d6-9d15-64359471,a73a62e9-3502-4523-a,c430e889-a0d7-4961-bd02-964e7c06,5
4549ade6-66c0-4a23-a2d8-b8d4fd8c,cc5ee05c-1e6a-4625-b,d4e749ee-a7a8-4d03-8157-3300ffeb,4
0e8ac999-12d3-4909-9ee2-48fb9901,dc92b05b-978c-4e00-a,26f04df6-a55e-4844-aa83-e1a8bb38,1
8cec60de-c916-47d7-90d5-1c15ea57,d5418b82-68ee-4259-8,a4b7adad-e1b5-48ad-a902-ff71936b,3
bba14ea2-d729-4026-836a-a4868308,2d2fa87b-d93b-4147-b,dd320641-fa50-49d5-a657-463ad6b5,9
2cf8e572-8705-4f8c-be2a-6f789a60,d355f793-148d-488c-8,9f07a469-b699-4cf1-bd04-2428f490,10
94accda6-7a87-4aa9-92e7-c0b53681,1372e072-3609-40a2-8,a95a0ed4-2aa4-468c-ab2a-a4ae9b78,8
851a1111-d48f-4c3e-93ea-4e63a56e,d787fd51-ff34-40c7-9,2ca80f91-6782-4de5-be67-25047633,5
b9a07e83-ac42-4fe0-98b2-fd4cf250,32e5d2a3-cf4f-41a0-b,1859cd44-5aa7-44d1-abf2-01e10196,2
dada699a-7f41-4687-b06f-0c2cf380,0d3fe2d3-2641-44e8-9,60e02661-20b2-4d32-bbb4-139f2879,8
ae07e1a7-5f6e-443f-8c03-f694b6fe,4102a65e-8085-4b13-9,8a8e941f-932a-4b1b-8471-5a5a724a,7
f7437855-2cd1-46d3-94c6-c4b9ee32,e1d813a4-218a-4294-9,be8994fc-d49c-4db1-8b53-a67811df,7
078e2f54-5b60-40ca-82bf-f8d921ab,a623ff6d-0f3a-4847-9,995cb7f8-f9c3-493b-815a-a368030e,3
ca7c3cfd-54c9-4f17-bd5c-6fd8d78d,820e73e9-0bd9-4dd9-a,caf1310a-10c5-444d-b327-761a565d,8
44a47f24-5d09-4a19-b211-ba9d8099,98f4cfc4-fee8-4d68-9,47abd8f2-9433-45cc-8a2e-e0041ecb,1
8119724b-1fcc-460e-bbb1-c837e4ff,e3283344-3819-4963-9,a1dac80f-fa84-4d54-bc78-4e6fa0d3,2
354bf08a-d19a-43cd-9336-df0f76ca,fe753cca-d4f0-472c-8,284eecda-304a-4006-a875-d4c34a95,5
e3cc2dbf-31d5-4fd7-8226-88a8555e,4f2f562f-7017-482d-b,15e00621-4b80-46ec-939c-6b4c4949,4
47ea44dd-cab8-4fd3-9b4f-934474f7,eee6f77a-0f1d-405f-b,bdaf2d17-a775-4725-a4f7-e85deaaa,4
66ae3548-407c-4cbe-ae90-0006c603,031cf849-762f-4589-a,f88d90ef-ba0c-4c69-8d71-9618b71f,8
68b48d3b-fc66-48b9-a51a-e4dc3685,130878d0-6312-4ce5-9,1ad86475-352c-4220-aadc-7b1bf8ab,6
66f52038-9ff4-4bdd-a98d-0a109a5f,4196f7cc-9a66-4d7e-b,6904e1da-364b-49a3-8ab4-2d8caf25,9
fd2e3b2d-6109-49c7-9ddc-a0451155,a5f5f900-424a-4ea2-8,995938eb-5854-4bed-856b-767997d7,10
f5668c9b-32a7-4a39-b4a1-934545c1,174f97b2-9dca-4a3e-9,51d884a7-cf9b-4971-94c6-de9796f9,5
acf97075-48a4-40b8-9f96-67ef4c1e,81f48125-65bd-422f-b,feaa78ae-8661-4a37-a1c6-75333eed,1
567ccf1f-9951-4c00-9fa5-5aa40e40,e768983b-4fdd-4cbf-b,8241c923-ce88-4926-a841-18933792,4
e0be0d54-78f1-4c21-b6a4-5f93cc81,03559b7e-8a06-4b77-a,acbe4747-0427-46d8-af9e-0aa50630,8
06a8a449-8525-46ca-8b09-10266718,08c08dad-789f-41ed-b,a53c27ce-e496-4416-baa8-4b665e3e,3
9f61c9cc-b12a-447e-ad06-45cf35e8,6df492aa-ea08-49c2-9,c7ecd10a-6a3a-4958-a821-3f833fdb,10
7dc73ccf-a5f2-4119-840f-033156ad,99a71af4-7888-43df-b,9a44a817-9585-46a8-8a36-60813245,5
76b3a416-195a-4e86-a531-6b2ae329,87853014-7c1c-4a92-9,9ce9180d-7582-4196-b66d-f910a72d,10
16977313-3e11-4594-a5fb-7b9d6a08,5defb6d4-fa6c-4d64-8,23f9ef97-ea96-4bf8-8bc9-45632f1a,7
e57eaa56-d411-4ffc-8503-8b94a573,35d2d84b-e463-48ca-b,3f39ed50-e16c-4453-a742-06c53b8d,3
210cc3ec-878f-43ad-addb-ce122e45,f8f1c1d2-97ff-4339-a,a4edb95d-e7c2-4931-bbfc-1f9da71c,9
d63141be-5b11-4781-a13c-fa1eba85,e6a86b77-ff96-4815-8,4964d5e6-ca73-4c67-bf2c-d2a5defc,3
f61dcef0-8cb6-42cd-8bc8-eaebdf24,752d5f1c-5b95-4094-a,41959aa8-11bb-4682-833e-e05a8d12,5
1bbc1d70-1f65-4907-b1bb-79199762,d3074b19-1dbe-4ed8-9,faa618ca-b86c-4a53-ab0c-f2051ca7,4
10aa3967-31bd-4c0d-909d-2a9e677d,2c6dd1a1-aca6-4b71-b,85041d63-417a-46b2-92ab-d9ebfcbe,10
f49b5392-8453-41d1-beb8-f4253b1b,609355e8-6c14-4e6b-9,a384f65a-c403-4995-a893-8d6835c6,8
c88ed371-a94f-415d-8c7b-862790f7,bed71bfc-78e5-4df7-a,1fd25851-c7ee-4981-b742-a96e24cd,3
524d1a8a-59e6-46b4-997f-091034d8,c3cf7cf9-60eb-40f9-a,6736316c-a891-496f-8e19-d1921b4c,2
f8c99ba1-e9e4-4742-8970-64d4e80e,e9dcbe49-2625-448e-a,579beded-3d0c-455b-92e1-b3cb7c32,2
23e72cc8-2f2a-417d-992b-21259a8c,3281b9fd-10ea-4486-b,20388447-6370-4980-9a93-d445a63a,1
2dbefae3-269b-4bcd-93ac-d1c23448,0e4a3537-fb57-47bd-8,4945b1d7-a389-4cd6-949a-f2aee49f,1
d2543591-fb51-4311-91f2-6d6bf0c6,ad300a74-2c58-4fde-a,91fd29b3-b05a-4fd7-9482-180fabbb,4
432824f7-bc57-4573-ae13-618a5eaa,f8cc3f1d-9a4f-4b7d-a,464f9441-72bc-4b9d-81a0-c644e502,2
4107191c-2148-4d93-ac0c-e14913cd,22984fdd-d809-4526-8,51e8308a-9b71-474b-91fb-d138127e,8
8616d674-0d06-4158-8f85-dd54cd73,babc4ac2-b399-461d-8,59a72e11-2173-41da-b4ca-10b6ba24,4
686946d1-799d-4b47-b3f7-7b01882f,bffee329-c416-4bfa-9,9c780d92-fe9c-441c-9e9e-6310eeb3,1
50e805fd-88a8-4a9e-b722-183b05fb,cef657f6-a67f-409c-b,7c96ec4e-2b36-4189-a7a5-cb84eec8,7
0522e6f3-d518-488c-aec1-62f9c752,9f29817c-5cc2-4931-a,3275022a-8f52-4399-8431-4c87041b,10
19e7dd16-34fc-447f-a90b-b763e2f6,569df96a-8456-4348-9,26798256-b248-485f-a43c-bca94c23,4
ff1bb107-847a-41b7-bb91-63c21a6a,28b9cc98-ddf2-45d9-9,7dd5e5e1-606e-43f2-9729-67633f14,3
c4d9164a-c801-447f-ae4d-11074380,6af3e201-b983-4c31-a,c9f10ab5-ed87-4c3e-ba3a-c98b999f,3
47f6e958-eac6-4668-9fd3-5e0cc94c,abdce4fa-e680-44e5-b,31a96788-5de3-4bb5-9753-c5e7bb37,5
4267d085-e429-4978-aa2e-505b0884,28dc45f6-487b-4d51-a,895959f4-f556-4b08-bd5c-ee01aefe,4
ed73651d-ab93-4729-a29f-2ba84cc1,4aed3f6d-af7e-4e9c-9,9d257a4c-b440-43c5-8759-f149485c,1
0c543e3b-9200-482b-8e2d-f7e06fff,0c17e2d0-b044-4c91-8,1ac382e8-f614-406b-af10-b4a9f9a2,10
a4b7c936-9b42-4e09-8597-cb3c6bad,5f882440-5fb0-493e-b,152cde8e-7a59-42cb-a677-433192f4,7
38caef0d-5077-4b46-a602-7a47c303,af3b8d45-c70b-4f4c-a,b5bd21c4-f8d5-490f-affd-2a0f9908,4
332e779a-51dd-4846-aed7-b00f78bf,b769f252-c5e3-4b0a-a,3aeaa766-553d-4231-9a37-d19f4739,7
71dee536-e08e-4b59-86db-9e4f3095,d2bda990-9aaa-441a-9,508cc8c2-c8c3-4095-8822-4b6c32ef,5
6d0a680b-141d-41c4-8b9a-ddb3565e,fa1dfb3f-1cad-4304-a,964d1173-5d7b-4338-9b8b-bc942c0b,10
545a1386-b7d6-40c6-9c20-6ee3ad60,07b25315-a147-4d84-b,2a3fa01e-fc43-48b9-9464-3e3b12ab,7
54ebaa2a-9de0-4e89-9330-4d4f8049,d7ce162b-c1af-4dbb-b,e2eb1e58-5edf-4ea1-aae2-20cef435,1
35a739fe-7a65-4ff5-b2f3-cc4eca26,cdb2f81c-558f-4be4-8,2fcf7f20-e658-4853-9d9c-fe6d6fd4,5
b4988311-a7b2-4e3c-9b62-bbd7adbc,5b3b8752-09ba-450e-b,d587f4e8-b9e4-4cb5-a85a-8340a779,4
1b49dfee-c1a0-4c7f-beb0-37a29b85,a95bff0e-fa28-4546-9,ba7cc4fc-d73f-4f2e-bce2-854efc59,1
8726f856-d8ac-4ab2-8829-5d973669,605fe16e-5a1b-49cc-8,a963a114-045b-4483-a449-a031079b,6
eaf31ef6-3357-47dc-82f2-97cb0ec2,6b76b8c4-b131-41bc-8,64b22fde-99c7-4975-9fd8-621f3004,1
2a78b217-d0bb-41d5-bcc1-69c1f985,07f2b6fb-86ee-4084-a,3ee637c3-3314-4aef-9e26-d545b3bb,1
5055b386-ac79-41e3-8662-3e5b8309,598f7b36-47b1-45c5-a,c25a0138-c861-41d2-8291-16a8f94a,9
b1b74b32-be66-442a-86e4-e31c1e73,e1b82709-4795-46e1-b,8882a66d-806a-4e7b-a669-ad32d32a,10
d6e77c00-6364-4460-be26-d9cb0952,e7cbf98b-1f7d-4d36-b,4b5bcf94-a04f-4546-a903-4e332ac6,4
c3860da3-df9c-4d80-9582-20c6977e,3143735d-20d7-4284-b,ce20a6fa-e2b4-4624-b183-54af63d1,2
e7362345-7e3d-44a2-8be6-48e19f84,f70f7813-5db9-47ae-9,5c8eba0d-2b2a-47af-a08f-2df2c011,6
526662a7-a330-421f-8033-944539c6,c8d290e9-e04c-4972-b,8512c169-3aa8-40d6-945a-3e04e7bf,3
c139842e-3104-434e-918e-54afe674,5b05e27d-5cfc-48cf-b,d5ad7166-b466-403c-b3f3-66668dc2,8
45a21716-4884-4cb8-a89c-ec3b455a,082b62fb-3a49-4230-b,58292465-8750-4708-a790-ecece4f3,4
af9f33cf-f464-41a7-bb3e-5df0ab45,12f459f7-7d3e-4b46-9,3ab13e7c-1bda-4af1-9f15-a0fa034a,5
bc4dd106-9321-420a-93ee-1c2fe719,cd99d97d-b3ed-4f3f-8,94f0b170-cd43-4e0e-ad98-8f50f8f4,9
ed1796bf-bdea-4b4a-8f8b-81d06749,e452bce1-32a3-4eb9-8,8bc91295-55f8-4d6e-948f-86ec85a5,5
4d55b87f-f535-43eb-9aaa-2076c209,9b8adaf0-930b-4b4a-9,301f11f1-38f5-4879-a090-24454cf1,2
943a36d5-577f-445e-82bf-52fd15d1,4a8ff2a1-4357-4471-a,5fa629b9-ae20-458b-b696-3da12965,9
9496a964-c36b-4ee4-ab20-9137b7a4,d25d7826-248e-4170-b,e3651657-5acd-4574-9129-00030a64,9
b0d5cb24-efc2-43c0-9af2-b7c6b752,6fad4f66-2886-492d-9,3fb27648-ec2b-4a53-a2d3-542102b4,8
8801fb09-94ea-4179-80b0-4fdde75d,d45e374b-779a-4090-a,d72b9e7f-a7e4-4602-a888-ea56cfb0,10
10a953d4-a70b-447a-8695-76f530fb,7ca114fb-1f43-43af-b,b0cce9b5-2fac-4b77-bda9-c523c1a2,4
c9fc7dfa-6025-41bf-89db-00401d33,b7078676-c76b-4204-b,1166cec5-2215-4773-865a-6f23c370,8
327a08e8-17e5-46f0-9228-0d89b06f,c1350d8e-7cb8-4969-a,bae09d21-df56-4ac3-b5f5-9cded57d,6
b31ea9ca-a8cb-49f4-9cb4-0c2234c1,5580e9b5-f98d-4654-8,ae2b30d3-6495-4ec7-8377-af2537a6,6
7f77889e-5115-4b6d-a823-f810a8ec,5da8b399-0ead-4bf3-9,cdd3f3a3-0b84-4d00-a197-37ae9ce9,4
ef1bb42b-5765-4a8b-a06c-c30783dd,3367236b-6571-4d70-8,e2649bd6-cfd7-4f15-a378-790c8a34,10
2e2457e0-db23-4f3f-8a0f-a3d7d47b,cee19cd8-8bed-4d44-8,8a007f86-353f-4089-b5f5-c0671b09,7
fca5f5cc-afab-4940-9c26-82d1f834,40de7063-03bf-4061-9,5fcf7456-89f3-4dc4-81b5-3d911385,5
833a2e6a-174a-4d84-8916-0d8be668,327e7af8-d891-4007-b,30c600a6-710f-414c-bcdd-b4b845af,8
601d4af1-62c3-4767-8739-27feb1ed,e36b3f64-32f4-4c16-b,8fe281b3-21d5-4302-9648-ef1d27f6,9
ba50a40b-26aa-48c8-930f-101fb2fe,ff610bbe-378b-40d9-8,01df704e-e2e5-450f-9b9a-0bc8bc9c,7
3dc63029-2f96-4b9f-9023-2a0594c5,aaf36775-21fe-4c3b-a,fdbd55f2-d63f-44c6-b8c9-78201199,7
c04269d7-9b45-4687-9204-e8b091de,18bace98-d1ba-49b8-b,abeebd67-05af-453a-b91c-15788b0c,7
2a3111e3-0276-4593-a073-9b657814,2d6708ab-4ac0-4ca6-8,37cc979d-6dca-4087-8962-0df1fc52,6
d07bda19-9dc4-487e-95fa-70d6b2a7,422746fb-90f0-4dc3-b,63c008d1-2873-4f99-b244-31597f36,6
10c1deb4-1022-4f06-8d10-aa15a895,32eff082-e533-4a68-a,faade0a4-9e5a-40db-8502-8e4fd6d1,3
bc00131d-ebdd-48ff-aa5c-d1aa0650,475d28f3-68d1-4da0-9,3a982567-5a5e-4c3f-92df-ea1200c2,2
7793881f-daa5-409c-9e49-9fa2cae5,6806fc8d-2d56-4971-b,8cfbe704-12a5-47c0-b1b0-0e21ee28,2
20aaae91-7894-4f95-b5d0-ce56024d,0de78405-a161-4660-a,5733b648-39cf-4c4f-b9b0-8115b6a2,1
991d7162-dd72-4817-a156-2a7a1f82,1efb722d-f657-4f12-a,30588f62-e6ed-44c1-81d6-4d692024,1
ccd6e7a1-2e99-44ad-9e10-47f5f06e,925acf6d-60b8-492a-a,6dc696f4-7e06-4bda-aae1-3a39be48,9
7f87b567-eab3-417a-ac3a-9e7261f4,332669dc-3528-422e-a,09aa7d16-f0a3-458b-9145-c55027e4,4
979589b5-ab9f-45d7-9ac5-4fe0bfdd,7f01ba1f-1c02-45c5-a,5f6754e2-345e-4cb3-8f9f-536ecd7c,5
cbf19412-58ef-4b93-8ed8-32d8e4f2,903992e0-4c89-4efe-b,aa5415b3-b3eb-4ffe-aa60-d06738d5,1
ccb667a7-78fd-43bb-b843-fa3f0fc9,2d578feb-c89b-4a41-a,8386926b-45bb-4e81-aa29-04c0866e,10
be61b842-03ec-48e1-aadd-44a303a9,6bf16a8d-ad4d-492b-a,c6965eac-9e4b-444e-8807-dd4bcede,9
029a8da3-707b-429f-ab70-4786adbd,e5436e1b-24e5-43e9-8,da52877e-d449-4b23-913a-dc1979f9,6
bb8f5d06-e918-4926-b10e-fa1bc105,b699121c-2c05-440f-9,e626a033-2412-4e8b-93b1-b16ce88f,7
dcf1631c-4148-45e6-ad6a-f8aee3d7,30ecb606-5a92-4dc3-a,d8796a14-436c-4336-9acf-d3af85f9,8
8bca2cf3-eb16-42f7-9418-7558f385,94d222f2-4a96-43fb-8,4a1f6599-885e-4f0a-8b75-e51a0e29,2
aa8a700e-1ee7-45d0-b365-8405b75b,da9d9e3e-26ab-4cf3-8,e8038965-4fc2-48a9-b2bf-d9c458ab,4
ac744d46-9e79-42fe-9ef4-4d7a81fc,ea8111ea-cc52-4d4b-b,48bf2f63-ea60-4cf4-933d-f99ec04d,4
7a90dc46-a8c7-4b69-a6b6-2171ea6d,07dd98b0-0d66-4d59-b,65717f9b-7d57-45b2-ad65-e90e3c46,10
e55578c1-15dc-483a-9749-cebe0481,1dff458e-43b6-4677-8,b34570d5-e8c7-4c51-a879-3c079aca,8
70d55ea1-27b0-4135-b38e-45d01012,e5ab2477-4ba3-4703-9,3671a67f-a223-4e25-a3ce-20df149e,6
36e14266-004a-49f1-a98b-6141f500,eeb8e8dd-6611-4565-8,2534cb96-4959-4da5-98be-6a1b65d8,3
0d64970d-e304-4ed5-b855-a1becb20,a5456514-d5ff-4324-8,71124f87-f53f-4b73-9554-2d34adce,7
2a51cb32-4a65-46f5-aba8-502d29a3,e2f3ec6e-11fd-4be0-9,cb717742-7c95-4168-94b1-29a6c1ba,6
7802402f-b537-4324-be97-6a0755ed,6ab790ed-3b75-49ec-b,1a4b2c41-79a5-4ce8-8148-2da408bc,8
756a1cec-7671-4d46-95ad-fc4b8ea3,9d902071-3667-44a6-a,0157b08f-1226-4aea-b746-14e00d54,3
6005e5e7-3ed6-4957-8dd3-69602197,808d3f76-8a52-4cbb-b,4ea60a53-337f-4530-b902-ea750745,6
81af805a-b29b-4f9a-9bd1-e50f465f,5ca92ff8-a62f-4ccf-b,df0b24c9-917c-46d0-a5d8-b2199d6d,6
72b477ae-45cd-45cd-9d52-30dc980d,3964c427-7835-4119-a,834f062c-c4ea-4c32-bcb3-36f8978a,10
d196d00d-c5c2-492f-aca4-e190bc77,86cc888d-c62f-45ff-b,6516f7b3-060a-4452-9530-089bbae3,9
e0777227-6f39-4bd6-947f-4c249a7c,115610ad-339f-4914-8,875724de-dce2-496f-868a-daf465f9,1
59e4fe2b-d374-4a06-9c2a-9616d72b,d92fb84e-5342-4cc4-9,2ca80f91-6782-4de5-be67-25047633,4
12131b49-56da-4bb4-b9f8-f030b477,63c05d1f-ef65-49ed-a,e13dbb53-af0b-4f1a-95ee-cf89f926,5
334f096e-d561-4746-ae96-8179d7dc,6e19124c-534e-4eb1-8,066dd58e-f33a-4c9c-b072-56ee6232,9
2c5800a1-f6bd-4962-b0fc-b2536212,0905c409-feaf-4ee9-b,158e54fc-c727-4a55-937c-c5bd994e,6
9c2fcd8a-c2e4-4fed-bf07-48d84c7e,5e1d9b13-5684-4b26-b,e230af05-140d-4546-aef6-75493199,6
923faf7a-0b1e-4249-9c04-2c9d0d1f,6011bd6e-26c4-4c24-a,04bd5be6-14b9-45cc-bc51-26d29e79,9
b59af3f0-6f78-4580-bc00-5b2df825,70e96f57-214e-4415-9,8ed9d13b-8357-4455-983d-7487919d,8
f44ffe3d-d196-4d8f-9ad7-e1511a99,46226329-e5c7-47c6-b,b172ddbf-d2f4-4468-8923-60396170,3
05cafaf3-a1a5-4c2e-94b0-a73990d2,cae73983-699a-418c-b,019426e2-1b62-4006-860f-cfe4d4a2,3
e0ede8cd-786e-4f49-ab1f-e17514a1,58700ca7-47cd-4526-9,85671581-5ed1-4f32-bc5c-67165d94,7
e4a38b4a-6c10-4397-ae44-0f1ea717,03b5144a-1e62-4624-9,f22a409d-1305-47a1-9b65-b2df326b,9
d298062f-a3da-448c-82d5-f7bbba7c,59233769-a3f7-498a-b,520a22ca-50dc-4cf2-9469-4fab0621,3
e0e521ba-abb8-43ad-baed-37a1f039,0804d0bc-0607-4827-b,c23f1bfb-b844-4fbd-bb13-5bc533ab,6
281f2c05-2df9-4ab9-b6e1-47070867,d17fbb17-e164-4a18-b,90a82e63-f0a6-4a08-91d9-627f403a,8
f047236a-3249-4c93-af25-7df1ae24,3f815bba-d040-4bad-b,baef4411-f103-4446-be0c-81f4f3db,10
0a868ca4-07fd-4bf1-a3e6-cb869893,826e5640-f391-4c77-a,e1eb7312-365a-4562-9aa0-ee3b6577,10
74b1008e-db99-4c37-b75a-73f4631c,35f065df-b82c-45ba-9,9f61b55b-df2f-479c-8106-341b9aec,5
d3d191ed-13b7-420f-bd7a-34cbdbb8,a53af393-fa0d-4a57-a,f741aa91-9d03-40d0-aca6-57f79e60,6
14d4a4eb-d7e7-4295-8704-92c12f44,c5435c63-614a-4dc5-8,07a06e9f-03e1-4abd-8dae-3be4d038,7
55d7c6b7-4301-448b-b170-a44d2148,95434701-5473-4861-a,9306357c-7118-458c-a7f1-970c2887,1
87ab0c40-5ca7-412c-b764-48079028,1e78f5b5-ca49-45d2-9,4091e8c0-d8c7-4a12-a0d2-e1acf990,5
c66c9f1d-818f-4e5c-91fc-878c385d,0d885fb0-1b32-4625-8,00e27aa7-1908-4fa3-9a4c-1f782fa8,7
f8e2feac-eb78-48f3-a318-5efea487,5649d63b-4160-4319-a,4d87daf1-c5da-4caa-be21-ad0d3988,8
960e5f09-7aa4-4052-a87d-035a12f9,112514b3-a356-46eb-8,f9f9623b-f08a-4f5d-ab3e-e33dbbf0,5
a535834f-4baa-4caf-9e56-e0a8e992,ddb7d1a2-712f-46fe-8,c5786126-6967-4e17-bbb5-710d711e,7
b534a3db-fb1d-43bb-b1d5-f93bdde8,deed4a64-795e-4e36-9,2e87cdd2-7339-46ae-834c-e81d3e85,9
a7ffd8b9-85d0-46ae-ba22-5219e7d6,2b9d2502-47e5-4ee6-b,505b0014-5dfd-40c6-a57b-137fc586,10
8724395a-1511-423b-b7ea-3df49970,2fdbcc1c-17e3-4bde-a,0912e422-ab6f-480f-b99b-12cad981,2
7d58a461-7480-4198-97f7-294ac0db,f3296201-e92b-4ae0-b,c513dccb-9103-42c8-9423-1814352a,8
682441f8-27dc-4a2a-9c14-c756f12f,b801c939-0db2-4864-8,e78ff894-bdc9-4675-a351-20889f1c,7
abac5ab9-5f70-4128-9547-76e54e85,e4a30527-e640-426b-a,b992865f-8319-4255-a8d3-f220551f,4
2c975027-67da-4671-9e8a-99271615,5e355cc8-7d37-4abc-a,1c5a34a6-2f2f-4f3e-9b76-824d0932,10
e6027e35-dd76-437c-b62c-a4f83b64,8763f368-f7a9-43e9-b,ea334150-8265-427b-a571-a1824f7a,4
ecebebeb-3071-400c-9ed3-304089d0,c8f04575-91e6-4ea5-a,be7ddbf3-426f-4036-b69d-5ebdb178,8
be07e2cb-acfa-4eb4-a1b1-afae42d6,80df763f-b776-4802-a,4e0245ea-d094-4823-8b17-14d7b7bd,3
2ea67b71-7a7e-4eba-abec-20605e33,6c9cc76b-a3b2-4424-9,4b3378d0-a383-42c4-8dad-b3b787a3,2
30eaa2a6-2f09-409a-b196-f321797c,5a3e01a3-76b8-4213-8,53679b96-5700-49a5-bb12-baeb9227,9
37385560-c315-48ae-8a24-c3887a95,df8b6943-993b-4f6a-b,5c8eba0d-2b2a-47af-a08f-2df2c011,4
16929003-39c3-4533-b0a1-c8c4ebd3,7a7a6f59-5230-48bf-8,968ca20a-2aed-461b-a07e-5b5ee4f2,6
ae68cbd1-909d-4acd-ae54-c002ef8a,8ccb3ba1-1733-43dc-a,2a976b75-e441-4a50-a1aa-4fe6183b,8
92bedcf3-4e45-4814-9e65-31386033,1fdfd360-574e-438b-9,f6dc2bad-f204-4d22-bd55-6e2d5cb5,4
149fee93-bcba-4fc0-88bc-834c1bb1,41c84546-a541-4a30-a,fe55614b-f6a6-4e95-81d0-aefc298f,6
17566af0-abb6-4312-8f94-12728598,5a68a597-30b3-4f62-a,d1ec8194-fd60-4a21-8773-0316c3de,7
6d662d9c-f156-41f6-a655-c2e57ece,16569739-8e19-4b8e-a,3e8908d5-095e-497e-b90f-6395bfe3,4
5f26babb-2ba7-4600-bf44-8d59dcf5,826e5640-f391-4c77-a,099484ef-7952-4cae-9a0e-90623726,3
c9943237-bc04-4317-8c04-e05c9444,6ac088de-4100-4392-8,62562040-19c3-4583-a466-96172cbf,6
85d6c4c8-878b-48c5-a13d-1114de9b,3e97b84a-4b06-427c-a,4860cda1-489a-47d1-86ec-99d9d6c3,6
