inventory_id,branch_id,menu_item_id,quantity
f4aa1f2f-c275-452d-9,2,8e23a3a9-53a2-4848-894d-e121af08,195
9d8b548d-b88d-48ef-8,4,9edeea23-373e-4ece-bd21-8fe0f8fc,857
b7d65cd5-6107-4be7-9,3,c6332514-af73-4539-a744-eaeb99fc,431
868426ed-1ff5-4fce-9,1,ed1a94a7-24bd-44de-856a-ef1aeb7d,999
dc15cf94-d5c4-43d7-9,3,733052fe-b284-4ec3-86ae-ec8f8cf1,24
c74d6db9-c514-4c4e-9,1,f02cfdcb-58d6-458f-bfb0-80597a64,964
c1eb2c82-d6c3-43c4-9,4,c36a4f2c-0844-4cb2-af05-7f6b5953,719
2abaedab-ff3e-41b6-8,2,2521e8fd-1854-447d-a285-f39b3440,890
e5f2ee44-0ee7-471e-8,4,beedaa2f-df51-459a-a426-8e081cc3,709
bc79e604-1a4f-41c5-a,2,0bf8a901-f2a9-45e2-9685-7a1f3ff9,341
e96431e3-913d-42b3-9,1,ea13bf24-361f-4054-8f37-51a7a3ba,951
7c1be2c3-801a-4451-9,3,da4c6c30-efe7-45df-bfd8-f77e0e22,782
6b4d678f-b7d3-42e1-8,2,c2f4a5a3-b6cb-4e29-a7e1-929352ef,728
cfde81e0-a764-42e2-a,1,df2bf784-56e9-4439-86bd-460d49af,400
692118cc-f573-45e0-b,1,0aada08a-66cd-4fd3-8554-3cdc2491,562
04947798-4a23-4be5-9,4,6b5a3464-b302-4053-b5bd-a994a90d,435
ff827dbd-737d-44b9-8,4,0e7daa09-4069-4b41-b941-5914d646,848
28a6d153-ed6e-4bd2-8,4,80dcad51-0e74-43c0-8b6a-7f711098,796
db917e1f-83d6-4414-8,2,3c2c868f-fd0d-4cba-bb80-cc7389f5,994
ed7f4548-bf97-432e-8,3,34a11c84-9778-4019-8a42-4e07f24e,942
dcbaa9fd-a244-4cfe-a,1,1cdd9d0a-0420-401a-8e9d-9923a4bb,177
d760a7f8-7964-4891-9,4,b87fc7f6-b275-4f34-9f25-cf17028c,229
1269a451-9762-4c98-8,3,d5e85c25-2a1b-4e88-9832-8b205ecf,327
b3e952d3-87a8-4e50-a,2,1b3a9dbe-4173-479d-bb8d-8d9dda7d,167
32fcf533-17b9-4dcc-b,2,ae41b0b5-8d1b-4dc7-bf0c-18f7ec1b,619
10339be6-6359-45a1-a,4,b79af64e-23ee-4985-8f7d-52a2041c,615
837ebed9-1f13-43ba-8,3,5d1f79f8-eba0-47c0-a839-2952bfaa,258
a562b1cf-76d6-41e3-a,1,6de6a017-74b8-4c0b-a9ec-89dfff89,681
daeca63c-72cd-4334-8,2,c9cc6071-7239-4e62-a33b-c474ab3c,148
8da02b1b-d698-4bd4-9,3,0e7ea4da-bd94-4967-8aeb-8aa9790a,846
16ad60ae-b222-4517-8,3,b792f140-29ff-40ba-9017-9d4f91fc,442
57d32a61-afe0-4a5c-9,1,1f04f44f-e13b-498d-93a6-ec6b89e3,264
ee991bdd-228e-430c-a,3,34564066-6484-4fff-8cf3-a807a8e1,265
c56a1662-d0b1-4a10-9,3,dab67ac4-4eaa-436a-9ae1-7a18708f,82
a349a4c2-5ff9-4893-9,2,0866323d-6181-4392-b5f7-12f8c855,337
9e6a75b6-33ae-4072-b,1,44cf6b58-90c3-4d35-b674-8d5ea647,501
bfff4166-a815-48d7-8,4,4eb4f16d-08f4-470d-84ea-af26e6ee,144
553c2cf9-22ac-4c6c-a,1,42711f1b-ddab-4ff8-8123-8e2dad96,888
29c75b10-4b60-4e49-9,4,8cb91760-b6ca-4444-9379-6a097dd0,49
d6b486a7-ed45-499a-b,1,3a2e5aeb-7584-4c24-bf1a-c931aa5a,130
8f9c510c-0796-458c-b,1,448443bb-410a-4d75-8135-e5aa4dfb,536
5881950c-ced8-4f94-b,4,b0cbcdca-3991-4339-8975-dd6dd948,759
3210383e-7af1-441d-b,1,da144c53-9c03-457f-abbc-dc4233f1,431
bf085b36-8b1d-425f-9,2,2a89e2f0-be0c-48f5-a4f0-1271b0ce,522
46d56a53-7602-4101-a,3,88ae6f65-bbfd-4b26-9516-999887f8,13
28a4efe9-6a72-481e-8,3,54a9e8ac-be2a-4f40-b590-a78fa5a9,406
0cad71b2-29be-4afa-b,1,6adab152-de5e-4bc7-8ae6-d8ec42af,432
a830b2b6-8728-4b3e-8,4,c30957a7-32d3-4269-9df3-e5b35049,244
8dff5509-fcec-4502-8,3,0863ae6f-42de-41b9-b161-d9d1bc5e,78
cf563792-c713-44db-9,3,144debf1-84ea-4ab7-8455-c73198c7,359
a4ca0d89-08f7-429c-b,2,466dbf40-16f4-4bf6-b2ed-5ac183dd,667
cc949a95-71c0-4eb1-a,2,2ea03969-1f9b-4564-a34b-e91eb53d,289
add17a16-ef6b-42fd-8,3,f4aec029-a00c-4f8d-8cd1-7c23d597,719
d81f744b-4218-423b-b,4,5613bc54-5478-40a9-b3e0-3dfb17f0,153
c74d84f3-902b-4cee-b,1,8b36e1d0-09d8-4415-bef3-b36bdc6c,719
a3d52d24-d1b3-4107-9,4,047635b0-3ed1-49cb-b607-a0b6f5b5,30
3bf93229-f5f3-4bf9-9,4,1eaf21c3-4d33-4d9b-968f-96bcfccc,752
749c337a-86ca-4e0f-a,2,4eb480b5-9d97-4943-b75b-1a5dd91c,577
691538f2-9509-46ba-a,2,c05e107c-2a5f-453b-8d75-25a8bfab,101
2b54b143-efcf-4ae6-8,1,8db40d87-d5e0-437b-b1db-76132b30,345
68fc0e54-af4c-44a6-9,3,dadf3e03-8ac6-45ea-b751-7045d04d,636
e52559f2-4b7d-4746-8,1,49c5c71c-bfb3-4c7f-ab3f-5cd4181e,193
eb0c10e0-b733-4699-8,4,9e6255e0-372b-41a0-be89-7f4f1b55,706
b9a706eb-ef35-4dcd-8,3,872287e4-a16b-4fdb-82c1-5371b65b,127
b1d1c0a3-0392-48c8-b,4,ca00fbe3-3483-4245-b05f-70417e3f,655
ca81f562-0892-4512-b,1,3c074e1d-c1c8-482e-945c-6cb952fb,907
605af807-4cf7-44a8-8,3,59e8bcc1-13cc-4d38-939e-31a9c7b1,729
621ed040-1cd2-4abc-8,3,eaf51cca-3848-4d7a-9d53-3fa37178,112
b6595b41-8b09-489d-9,3,612c4cef-1b54-46d5-8915-e10fea3e,477
38ecee02-8258-4a85-b,1,2b54fbbf-ef6b-4a84-a7df-dfcf86af,346
691de369-96b7-4baf-9,3,1fffeeab-9170-4fb8-a2ca-706191f4,573
42e28887-c620-4189-8,1,fc63fde0-d90c-40ac-baf1-6e85e788,751
b9b6d791-2b0d-4f58-9,2,ef6ab418-0d7d-4bb3-b1f7-1e9383d1,278
1612750f-1bad-416b-8,4,b9e3346e-f932-4263-b841-11c5c67e,290
2ef7160c-7d42-4335-9,1,d823547c-bb9a-4740-b2de-10678ed9,137
29538c92-5435-43bc-8,2,4d0be914-1114-44a7-a20c-adad7f67,98
56272ade-3f77-43a0-b,3,e4b2d693-8596-4150-b1dc-7c73b12f,327
8c5f951c-0279-4f67-b,3,b12fe0cf-b962-4387-aa44-5beadc4d,295
b68d9aeb-25b0-4e77-9,1,eaa7f7e9-8f01-4eb4-8948-938877f5,878
cc6e3198-5a8b-4ed6-b,3,69e356e2-7d13-426b-af74-2a9b11c9,855
57635344-062a-4715-9,3,82dc3a12-07d5-40d3-bbf1-6ee06699,911
2e8ea1ec-45ae-4afa-8,4,b3a734ce-692b-4a87-b7cf-fc5fe011,528
6219209b-9a6f-40c8-8,3,5797f401-01e9-4311-bd7b-00fb19f4,505
13f0a811-c094-437b-9,4,cb717742-7c95-4168-94b1-29a6c1ba,110
a076f4af-a64d-415a-9,4,138a6ab4-0399-4e40-ba7e-ac1a3c89,915
4dd48975-2774-4c5c-9,4,20ea586c-5f45-4b2e-8ea0-2bb0f5ab,422
fdfe2bb1-4287-4709-8,1,b7f682be-e86d-45eb-95e6-f853c4aa,933
bcd34b31-0b53-43c2-8,3,5a112fc7-e70f-4e2e-81ef-dc630164,862
b20eb25f-7608-4609-9,3,28d348df-2c5a-4435-bd40-85af871e,30
17cdc46e-cc6c-4bde-9,1,e85a32b4-04db-4e88-ade0-c78b528c,874
ffa90609-b093-4b58-9,1,9f5a3952-61ab-446c-9ffc-94765db3,504
d80cbe3d-b705-4f8c-a,1,93ac8837-7d85-4c54-9182-3dc121b8,888
991826fb-d464-4680-9,4,f15ee411-ab69-4bec-96a6-d2adf21a,486
5d74bad6-ad43-4889-9,2,3a5c5b66-36e9-4466-a7f5-469a5981,240
ff2b6fd7-8f7c-435a-8,2,acde2d9d-89af-490f-879a-1ca1a061,475
9045255f-e30a-48c1-a,3,ac0a77f0-5208-443f-9241-d4dfd4f0,775
4be0a219-a09b-447f-8,1,988dfc93-fb91-4106-853b-1fd767b1,246
d9ec09d7-3780-45f0-a,2,6176fa49-031e-4093-905b-d2e57a61,227
1995afc7-9762-4d5a-9,2,31973d73-acca-4839-8475-e6c4ab25,802
6b832dcf-38e7-4d78-9,2,5fd81e11-c1e5-4354-9883-8bd87616,716
19b65168-6afd-460b-b,4,96912a21-51a9-4322-9f0d-4a1b740b,102
74de4d96-1692-4148-9,4,7553d741-64f9-4b0c-8eab-e988ccc4,124
02e60fd7-db58-49d8-a,3,c56f89da-221f-4286-8a4e-7294de89,582
23f7d69d-f659-4861-9,2,d747bce5-ca87-46cf-a9f3-0c04457a,611
9a29cd92-6828-4e79-a,3,e2c42de5-014f-4f59-9528-653e81af,669
1bb4c915-ff35-46dd-b,1,fc7d827a-08b3-415a-af33-36ef4286,376
9dbde647-3c0f-4604-9,2,6ec242b2-7a04-45de-9a07-91cf2cf7,204
62c174d9-12a3-4034-8,1,446c353a-37c4-40fd-b664-e05efd25,328
da628f58-8960-46f8-b,3,04aa5a0c-45b6-4a79-b973-4babd381,501
4db6af2a-2a6a-4f07-9,3,9e83e1fe-a0a9-4519-8df1-7e3f3107,586
6d89bc98-6333-40cf-a,2,624b8e69-d88b-4885-8845-61755dd5,810
19d2df57-3faa-466f-b,4,0b5cb520-57da-4ba2-8ca2-426f17d7,236
cfc8dc8c-67db-4af2-8,1,0eab22e0-d795-431c-b7fe-be4c20db,340
31cac3f5-1242-4593-8,2,16e44642-0dcf-4126-97df-6797ee7a,761
20cc2912-4d17-4841-8,2,3994191a-ca2a-48b3-891a-424c206e,538
dbff147d-2dfb-4cdd-9,4,28b795d3-fa3b-4c19-8522-de9898a5,933
1958e765-3d27-439f-8,4,38773d0f-8077-450e-9b4a-0a7a132e,34
10053da7-6888-47ac-8,3,42c58e6a-031c-4fa4-8ba9-99aa7706,787
b16b631d-6abe-46a3-9,3,07829769-2d04-4af3-a0c7-d22d9f9d,713
232dc847-2c0e-4eae-9,2,41b9736c-8bfd-479c-b716-024a09f3,63
c222b5e3-6b7d-42d7-8,2,46cfa3f7-5185-4329-97b9-f88996c3,609
95286919-c2dc-4ac8-9,2,75b79a17-74a6-4ee6-b81c-8834f5c3,781
dee0d21f-03ed-48c9-a,3,52360d1f-0df7-459d-857d-168a261e,153
1b382fe3-5957-471e-b,2,f1f4b728-468c-407f-b8da-2a679f7c,858
0dfdaa73-2c90-4864-9,4,bd6c7355-a200-4f62-9388-53062c94,142
b5951f5e-541e-4834-b,2,00312b15-21d3-4c3b-98c1-a4995452,902
44f7e938-85a0-4aeb-8,4,c9f34ddf-d1e8-4c9e-bad7-149dfd7c,200
53d03934-fed5-4c4f-b,2,23d9bb5c-0cb1-4901-a5ae-35d48dc6,82
e1864cb3-51a6-4bdc-a,3,5dc338df-e7a5-4561-a33e-23f51440,799
12b91f0e-c621-4493-9,4,99eb58da-03e5-462b-b2ea-9f38f7e0,437
1f27a4e8-976d-4684-9,4,1fa16437-8d58-4406-b522-25131226,705
b6308be2-369f-44ef-a,3,cc5d6c5c-2024-4719-914e-15e8dd79,272
dcc08954-e61b-41a5-a,3,a9b0f1a9-3355-4d54-9001-73038cab,459
133104b9-702d-4189-9,3,c5ef8d85-c987-4089-baea-d0d68a0f,344
0147317c-ae59-4750-a,4,9da62c10-519b-4579-9ee6-2a1e9aba,140
9b6e9fbe-e957-4e05-a,1,8bec22fc-fee6-4cc7-8cc9-6653a369,3
2fe529f7-61cb-4281-9,4,016456eb-db73-44f4-a73e-afe39d02,812
246dd62f-4525-4445-b,1,ba17a69e-7402-4725-b77a-1d516c59,291
3317aa04-3804-41e6-b,2,34464f12-6d6c-4814-9fc0-e9c7cf56,81
075f927a-ccbc-40b0-a,1,9426754a-5b56-44a0-a763-54b0f293,8
3d82ff3c-c89f-40ec-a,2,7366e3a0-32bc-44dd-b8b9-e8fab384,352
a348ad1c-c13f-42b5-8,4,85547135-7b03-4b4d-95d8-24e1dd94,529
02bbfc78-5436-4cd0-8,1,ff266c8d-f2e7-4e13-a339-ded41be3,69
e9c566b1-6496-4c2a-a,1,ee14845b-ab07-48ac-9f14-89ebb108,773
65cbcec5-c1ed-4e3c-a,2,aca36da9-45a8-46dd-a814-dad61c61,553
da64e520-e864-4139-b,3,132c462b-df1d-4a76-89b3-9bbe2e85,773
9619886c-033b-417d-8,3,f929aa35-b105-49ac-bf62-35b0edbd,877
64082c7c-8a45-4b8c-b,3,4c67fac5-6b7c-4ed8-a7cf-a227ed31,802
df3cdf92-fd79-4122-8,4,9a5e3afa-7d1d-410e-b8f0-dfbb4298,339
6106c38a-12c0-4cc2-a,4,33f8017e-bb08-43ba-bd16-ee947bd0,988
e1f0f07b-eefe-4f44-8,4,0ed61a86-4d0d-4ae4-8184-5b26a43a,14
6181d05e-025a-4bd1-9,1,27fe17ee-5154-4bfa-a98b-2d4b303c,505
61a3c523-d10b-46dd-b,2,00533292-62b9-49f9-968d-ab515630,540
13a1eb66-e375-420d-b,1,a8259398-cd37-4adc-bfd0-1af2f816,727
2a9b02c4-c51c-4e9c-8,2,40d8880c-e78e-4d51-8760-d727dd37,744
42946dcc-9c6f-4888-8,3,ed9209a6-7ac7-47b3-bb2d-34bb2a79,626
92f7bdde-a5d8-4b52-a,2,8982285b-290d-4235-972b-97c21a75,324
657881d7-708a-4b10-8,2,31a894ad-843e-4b57-b16f-6941e12c,124
8d9a3804-fc3a-4a76-b,1,c05e107c-2a5f-453b-8d75-25a8bfab,449
81afea3b-adad-46a3-a,4,d0e842d9-b352-4102-95e0-4bbad214,294
ab2ea668-bb74-4dfc-8,4,adb321e5-47c1-40dd-9b65-95e78255,673
4d3e9d6d-f2d5-4118-b,4,9ac3d718-e78c-4ba5-a829-66a1b9df,75
04c8aadb-cd68-4b97-b,3,ede09ed3-1e40-446f-acc1-baca8be9,999
32a50374-48d6-4496-8,2,a0f532b0-d69a-4620-990d-29a407ef,52
26889d28-cd13-4df8-a,2,66876055-847f-4376-a13a-7da03567,207
63a8761b-a428-40c7-9,3,566c502e-cc39-44d5-8d1c-a83eef16,319
0a761319-e2e5-48ea-9,2,f431b590-97e4-4c5c-b941-40f96a86,947
ab420fae-0c88-4e33-8,4,5a0b4c69-360e-49d1-b733-9722554b,88
329bd779-cb63-4055-b,2,0c667362-b483-451d-b9b0-7e47111c,587
9724e45f-33da-4f43-a,2,5cf82755-2075-4010-b8be-4f0dde70,605
6222cb1c-6ff4-4171-8,3,0d8f6cc4-af6d-4738-aedc-ceefaa0c,989
47ca10e4-68b3-4d13-9,4,b134412b-39fd-469f-ace9-9e522e37,283
866d5091-c12c-43ee-9,4,e41060cd-fbe8-4c29-8b8d-61136ebb,873
4f3f6e54-0862-475f-a,1,1217af44-ec4a-49a1-a455-6d341bc6,228
d6c6b3c0-4f2c-4799-9,4,940b5482-17f5-4568-a3f2-2a271e04,270
06182a26-b38c-4c26-9,1,ae1d8f0a-6751-4a6c-a453-e32e6e34,403
0b27472e-ec29-4566-a,2,4da757d0-6913-4070-92ac-977b226d,500
4630cdd6-872d-40f9-8,1,0484495e-3f4d-4196-bf8c-df4402b3,10
35264a98-e1c3-41cf-b,4,9e716b12-41ca-4372-8218-d640729e,271
d446a048-3381-4b5a-b,2,1a664e7c-7197-42cd-8ed2-edefcf00,934
7e79d15c-c1d2-41d6-b,1,e2443f49-881c-42dd-87d4-2f05d232,866
3790a9de-3936-4034-9,1,a27bdb18-465d-49e5-b1a0-0df97767,489
80d51704-a0c1-4488-9,1,f69f4f49-f1bf-498d-96ff-ea3220cf,441
22c092f8-5781-446e-a,3,4845fa66-1d03-46f2-9b13-98b8120e,483
2a9142a2-c578-4054-b,3,1c56a8f3-b4c9-455d-93bb-9b5adaff,212
b6c170c8-ea00-46ab-8,3,4966dcb5-bd4d-4aa8-a557-0828ad4b,916
e2b0dfe9-5879-4b35-9,1,edcdaaf5-0ff0-4a01-9f1d-09f3c0a2,821
1da36f13-1d61-4ef3-a,4,eab76a0b-0922-4ef3-8192-9e0058fe,433
43cbe63f-fcbf-40f5-a,1,cf524a19-906a-4b5a-9df3-e098f2cf,227
21171f27-3f6e-4b6a-a,1,9121c8a1-7b82-4d44-a86b-f5c1008b,68
2090a838-57bb-4793-8,1,30882895-8ee4-498d-a626-b552100f,632
bd989a01-7774-49af-9,1,0fe03b25-a3cb-4582-85f7-e388bc7b,675
f38fe114-1d2f-4d22-8,1,1def17ac-8917-490c-bf3f-861c1602,244
5f355a47-fd0c-4c16-b,3,4619794e-5495-4336-9900-5a4c2412,243
f9aaf843-9d0e-4887-b,1,32babc1c-4cdc-4481-9c1a-42131fd7,452
e2569bee-b225-434d-b,4,f86090b2-db2b-41f7-80a2-7785dbc1,930
f1ba3852-82e1-42a0-b,4,8f43f798-ed3a-43d7-80eb-7ed105c7,824
5fcff78e-b6e3-4572-a,2,eb9f4fc7-c7ab-4494-993b-80fbe379,745
460e26c8-5bab-40b0-a,2,4f77b1c3-f9d0-4b95-b9dc-258e3ed1,603
c8adba01-2785-4704-b,4,baeff619-b95e-451c-9786-e980c8f2,151
f53759df-0053-4dee-a,3,f3f0c1df-9430-4214-8c06-265a9852,884
68413487-2e06-4b9f-a,3,154509f6-1dcb-4db4-a2cd-ae8331ee,140
5e930260-d206-4a34-b,2,267a53d4-d810-432e-8ef0-553529e3,647
f63226ec-905f-4920-8,2,0a8c0f7c-bbab-420f-a17e-1cb8a64b,929
a30628e2-59bd-40e3-9,2,1fd87a26-b7c4-4914-9ac0-dbad8a8b,545
c6f1da5a-a54e-42ed-9,3,f3ed270f-30e8-45c1-bba5-c39199a5,717
3efecd3b-8218-4099-a,3,5959b789-d26f-4a6f-92bd-00800bba,122
2cd98337-ffac-4f34-a,2,187db2ed-cfd3-4498-8553-2510f66b,173
ec416936-a5ae-442d-a,4,7eb94c0d-9d4e-46f8-8013-bc2ab295,152
52f31cf4-1335-49a0-b,3,f7aeddde-fb7f-4263-a366-402c163d,641
161e5ffd-b5b0-453b-b,3,bc712c30-613f-4b6a-877d-be9d5a0f,431
c56ae9be-aaca-4131-a,4,394b1275-839a-4d31-b149-e4ac9f60,331
efc1a387-980f-40c1-8,3,23562e26-e40e-4b78-8754-ea8baf7a,185
f9c9d96c-a9a6-4164-8,1,c9b9dc7f-b0d0-4d4c-9511-ec286491,257
e253c31e-8c9f-4735-b,1,2672fb6c-0a05-4fa8-9f68-f3f45c9e,597
671812a8-0ef8-45de-a,3,3ec4c3c5-37d9-4e0f-a140-3ab794cb,549
9df4c86f-2b81-4245-b,2,53eab95c-1e12-4fe7-9363-a8e19930,878
0cea60b8-d1c8-444c-9,2,7ec939f8-03bd-4fcf-b93f-a3024809,874
c6e0375d-f0ea-4fc9-9,3,f88459e3-22b1-4df5-84bd-ba7b617a,727
e832422d-c0e1-4f10-b,1,79b1277e-c97e-4a30-aa62-0b3d6efc,779
7e1c1a5c-3d1a-4330-b,1,23dd7916-6c04-4270-88a2-929332e4,233
0e3ac704-d51f-47e5-b,2,ceab471c-2d0c-434b-9b1b-f513959a,29
9363be6d-df21-4d71-9,3,ded0fcc8-042b-4c51-89f9-32826ecb,588
5828f857-0b35-43a3-b,4,9b03f205-dfdf-4cd4-aa4f-a6fddaa7,400
79f91ed2-d88c-48bf-8,1,92b02840-b6c5-4ba5-aba7-db989362,632
01b658a5-20c1-4fb3-b,2,3170375a-1224-4129-888f-8d8ce215,635
a30a47d4-a64e-485b-9,2,b87fc7f6-b275-4f34-9f25-cf17028c,89
46c6a85f-6f3b-4ccc-a,3,a0ba63a3-dd56-4d3b-b1b0-c105ea08,216
c20691e6-7c9e-4fcf-8,2,1e739497-2bdb-4120-9918-63944ff7,178
6a112535-c69c-4828-9,4,f3e1d8d6-fd0c-4125-a8b6-d4496dd4,766
c6bc680b-faea-41b9-8,4,fc24b921-fa4f-4b68-8f84-5ee01455,414
c9ca58b2-0eb6-473f-a,4,4e98f9d1-fb1b-4ee3-8ad4-b201c197,818
ca502fe4-4dd4-42be-8,4,c66184a6-0e2f-4a27-a8c4-e2bcfd9e,874
a6431792-55f0-4b5e-8,1,d50e4aea-1506-4d91-ac7e-24a41914,484
1969289d-3956-49ab-9,4,42cfc026-9498-469b-8586-6cc867cb,544
e6eb96e4-2e66-4880-b,4,bf6f6958-f427-43e7-a5c7-1418018c,977
76e55534-ec52-4803-b,1,99e93a37-2abb-4b4a-8580-7fae373f,704
48bd68ee-aac5-4094-a,1,40710cf3-b860-4294-b483-4e14516f,692
4fd6080f-4c83-4e54-a,3,31973d73-acca-4839-8475-e6c4ab25,384
6132df23-4b2e-4acc-a,2,0db76784-4d85-4881-8bb6-45394b80,780
df95296e-daaa-4b72-9,1,6e134237-e9f4-49ea-ba37-6ffbf133,351
c75f700d-5a51-4392-8,3,d78544bc-0704-4bb6-a6d0-542cd723,848
923bd3f1-44c7-47ae-8,2,b373d02f-e4bf-4f13-a6ca-93c66099,76
c280bb50-3450-4913-8,1,8de67682-7a5d-4e48-8d9b-6d34ace1,751
001d8740-5b3b-44db-b,3,73cc670d-660c-46b6-a688-b14c5c62,324
952bcc03-c2a7-46a3-8,1,e6b0c70c-2cfd-4004-b3af-b66265b1,104
5f2aece5-573e-43d5-8,4,a047d2ec-f1be-49cc-ba22-1b70a20b,782
c1b196d4-316e-4091-a,2,dcde3817-c76b-4fec-8a09-743bd934,515
bc52f336-2239-40f7-9,1,22f6a682-f936-4b52-b983-c018e47a,598
3cfc6319-347f-46ed-8,1,7aebf795-bb64-44fc-9f20-34807819,463
cb282e99-0db2-46e1-8,1,37d79bb0-a2e2-4fde-b6a3-8a5cbf16,822
f04e5ce8-b75e-4f90-8,3,85ee0847-1c7e-4c35-abce-efbf534c,533
9f25669e-fd39-494c-a,4,0f7bc200-72d8-476b-ab06-8e1b4e5c,74
a8faceba-48e8-4599-a,3,f99762d7-1321-45a4-8047-256f77a6,884
af16860e-6957-4679-9,4,db64b079-c8d5-4dcf-869e-7f448e79,651
b9a741b7-a081-4875-b,2,aa74618a-54d0-4aaa-956e-263f9a7f,261
57079002-8960-45f9-a,2,69b3875c-a571-4690-a78d-b84a133b,801
48f6c8fd-a277-4956-a,3,2c8c6e80-251c-4817-9487-4fe541c1,380
38d8b5e4-52f9-441e-a,2,c2237f06-fbb6-4070-b81b-d57f51a7,531
8f95a135-c7d2-4300-b,1,2b8e7daf-9847-4234-ab04-59e8d40a,9
700d0227-f987-41c4-9,1,77e7c62d-c888-45ca-b289-c30ec7d7,617
8b3ce997-c7d2-4a2b-b,2,48790806-42f2-4a3a-8a47-2bc4fd47,115
f9348eec-fc1f-4c75-8,1,dc61f9e9-bb4a-4979-a9b2-e3ab6b77,870
8747f515-f703-4479-b,2,a4b1a259-2aaf-4939-be08-d76b743f,246
f4d32fdc-dce5-4691-a,1,784ff589-17af-4c6c-ae60-ee352fec,213
3ccb7810-4c69-4edf-b,2,3efc1a6a-b6eb-4ee9-8cc5-403cb4c6,87
57bf81aa-2dfc-4903-b,3,8aefcc22-9d06-4b51-9d4f-602f61d4,370
c823ac71-058a-4a00-a,1,b1bbe8b7-a003-4b73-94c8-f1db2643,26
343bdfaf-00f9-42e5-8,1,044a0b54-b077-414a-b2d5-95115089,693
943aa1a8-00ff-4e4b-a,3,17a5eb88-2aef-419e-a5ff-548b8cad,234
75fe656d-90bf-4be1-9,2,48f50203-0783-4612-8b5e-f0e9397c,692
c88595fc-805c-4a5c-8,4,5ba9c250-3d71-430e-b0fc-ece613f7,5
61fb5046-41d0-4743-9,1,f6088e4f-4a28-44ef-8eff-1779d82d,188
b7ff59f7-2d85-4120-b,1,cac080c4-56e0-4876-aef8-8ff80085,616
143ee25e-010b-40ea-8,2,233dbeaa-96a3-4e47-8783-407fee36,237
7233fca3-6fe8-4910-9,3,b3fe45d9-72b3-4f5f-8f72-b7adb9ca,781
985ff643-9844-410c-b,3,11b5001a-3593-4593-a412-85ea4593,211
9a6394dd-a9c6-4d43-b,4,314921a5-a262-48a9-9482-ff291020,293
915e495d-6184-42b1-9,2,e1746dde-e7b5-490b-a882-67204804,600
a6f3ef65-f6ec-4ad8-8,2,c474cf90-4a0e-4f54-a20c-be616f6c,912
420c6f59-e5fd-42a4-b,3,d79217ea-62b4-4abc-a548-88c939fb,781
5a1c2b2d-97f0-45c4-8,4,5026427d-3b9b-4950-991b-02b4ec11,121
d8d0328d-d7f1-453f-a,4,0f595b47-8314-450e-bd93-ade97331,598
f7bd5230-154f-49ec-a,3,6b9cafc5-81c2-4b5d-a653-c6414d48,251
9f292ea5-8d76-4113-8,3,884e9b4f-1e0e-476e-b37b-5855ba62,559
e4ab3dd8-3c68-4bad-9,3,162dfd21-d4fd-4f03-a977-75a6131f,953
72bb3765-b0a5-4f01-b,3,e20c9a3f-463d-43f1-b207-71f98056,883
69366e98-5ec5-44a2-b,3,c814d049-93c9-4a62-9dff-5b6b408f,334
a673f74b-b281-4052-b,4,c07988fe-116a-41cc-a8a8-2b957a4b,320
63bda2ea-314a-4911-9,2,6f23fc5a-b521-4cb3-9f5b-368f6df1,103
b7c35662-9e71-4848-b,3,55d3d1fb-7c17-45af-a05f-19861aea,884
7735170b-5cf2-4940-b,1,d3226ec1-e3b5-408c-a9d7-1053452c,220
3d03d26d-57c7-4f61-9,2,2f38c1fd-db0c-4a74-8a18-3932608d,18
d58f4983-40e4-4a2e-a,2,21f3b066-6e09-4714-b3a7-8d71cea0,461
f49dbec8-80be-49ce-a,1,8093deee-3162-4a3c-be82-37ec0560,615
16a92617-146f-4b3e-9,3,c182ead3-3229-43cf-b32f-faa18e52,402
d57c79c9-6a46-40d0-b,4,c3856319-6f8b-4eb8-87c9-5b18924d,995
4e92bb98-2560-44b4-9,2,dee99a5d-635a-4958-9ea3-a4e718c0,166
2c683a85-81c5-4a40-a,3,a640d521-ba12-4770-81bd-646cfbaf,721
89f4fea1-8664-4dcf-a,4,2b59e1f1-80c4-4a57-95f1-8a8cd974,838
8c2c304e-ba27-462b-a,1,198793cf-d4d5-45ec-971e-07d5973e,949
f1ba0a86-65ac-4ef9-8,3,9dbcebbb-297f-407f-a12c-5d2b465e,855
d6f3d700-ae75-4ca1-a,1,ef432b14-8020-414c-98ed-d5a9905b,391
c86fe105-0863-4e08-9,3,ea721468-c738-4bd1-9465-17513d6a,216
840f3f2d-bf00-4816-8,1,8b345b36-0f81-4d1c-878e-38939948,408
c4b7773e-dd9c-4329-b,1,0e3e999c-5794-4fa8-a4e5-a5164a76,882
ee6c29bc-77f8-4152-a,1,5127ce9a-9d42-47b6-a58a-3037daf7,809
e5e9f29e-9108-44c7-8,4,db0a7eb7-5fad-4225-bfea-29889eff,646
77babf6c-be75-4103-8,2,cfcbac08-bbfc-4c55-b5ec-efebe58e,873
e4fe178c-7ebe-48bf-a,4,c7df2366-09fa-4782-81cb-e7f31cf9,522
64936477-4aea-4fc6-a,4,8b6ebdeb-d4be-4dd9-adcf-b30a84c3,232
f725a05e-bb56-45ea-8,3,f9ee48e5-f9a2-40b2-8dcf-f905ca1a,532
